,galaxy_id,is_AGN,flux_75,flux_25,vmed_75,vmed_25,W80_75,W80_25,mean_gauss,lum_25,lum_75
1414,8239-3703,0.0,0.137685778252,0.137685778252,-62.4001596961,-62.4001596961,233.57627796,233.57627796,1.41666666667,-21.34755,-17.01265
1415,8724-3703,0.0,0.07773534135,0.07773534135,-40.6426639964,-40.6426639964,240.722536255,240.722536255,1.23076923077,-18.7201,-14.75475
1416,8714-3703,0.0,0.760033026523,0.760033026523,45.228991131,45.228991131,210.788530211,210.788530211,1.13725490196,-18.74525,-16.1079
1417,8711-3703,0.0,1.5761177134,1.5761177134,30.2515974944,30.2515974944,50.1833430159,50.1833430159,1.06818181818,-16.84035,-13.36565
1418,8241-3703,0.0,1.02244758049,1.02244758049,23.3309125562,23.3309125562,202.633442451,202.633442451,1.13799621928,-19.7657,-17.93875
1419,8712-3703,0.0,0.422113510086,0.422113510086,31.8205157966,31.8205157966,267.286627117,267.286627117,1.19047619048,-20.07415,-16.8436
1420,8720-3703,0.0,1.53461627,1.53461627,-12.2889091245,-12.2889091245,789.183021469,789.183021469,1.59047619048,-22.5505,-18.04545
1421,8591-3703,0.0,0.777848892942,0.777848892942,21.6942891875,21.6942891875,199.483825883,199.483825883,1.0875,-17.71115,-15.77715
1422,8592-3703,0.0,0.604467891158,0.604467891158,-0.678451108011,-0.678451108011,213.547127689,213.547127689,1.13770913771,-19.831,-16.9927
1423,8949-3703,0.0,1.55602597084,1.55602597084,8.21039283318,8.21039283318,103.739898518,103.739898518,1.38235294118,-17.8665,-14.20545
1424,8600-3703,0.0,0.610257069714,0.610257069714,45.2041950778,45.2041950778,304.50583415,304.50583415,1.22391304348,-21.62065,-17.50175
1425,8934-3703,0.0,11.4770966685,11.4770966685,-23.2502994716,-23.2502994716,195.175219653,195.175219653,1.1875,-20.4382,-16.2636
1426,8333-3703,0.0,0.593561881342,0.593561881342,-9.18984165833,-9.18984165833,124.001597447,124.001597447,1.18181818182,-22.4439,-17.81285
1427,8547-3703,0.0,0.308422181175,0.308422181175,19.6959590432,19.6959590432,272.188673952,272.188673952,1.20512820513,-21.64185,-18.42365
1428,8978-3703,0.0,7.16323217837,7.16323217837,7.02675723834,7.02675723834,357.657747612,357.657747612,1.34,-21.0351,-16.7612
1429,8979-3703,0.0,0.467491865473,0.467491865473,25.1560580497,25.1560580497,240.799950853,240.799950853,1.23692307692,-19.9555,-16.18095
1430,8987-3703,0.0,0.734305522625,0.734305522625,31.2029755216,31.2029755216,255.85883932,255.85883932,1.39211136891,-21.0069,-18.00355
1431,8942-3703,0.0,6.91099509974,6.91099509974,12.7554948727,12.7554948727,202.47002387,202.47002387,1.27409638554,-18.47225,-17.26945
1432,8943-3703,0.0,0.773806364828,0.773806364828,-31.3260250997,-31.3260250997,477.892253139,477.892253139,1.95412844037,-22.35475,-18.00285
1433,8948-3703,0.0,3.48176750327,3.48176750327,-33.7606793496,-33.7606793496,218.816666501,218.816666501,1.1821086262,-17.35545,-14.9583
1434,8939-3703,0.0,3.6436373143,3.6436373143,339.481254014,339.481254014,214.017939964,214.017939964,1.5668202765,-19.01335,-17.21085
1435,8946-3703,0.0,0.810144766986,0.810144766986,14.5300688932,14.5300688932,362.244978068,362.244978068,1.26535626536,-21.197,-17.15815
1436,8947-3703,0.0,22.2750413624,22.2750413624,-79.9448155199,-79.9448155199,67.9639848984,67.9639848984,1.63636363636,-20.53915,-16.16075
1437,8945-3703,0.0,1.0871060798,1.0871060798,7.43625019776,7.43625019776,266.407082008,266.407082008,1.08333333333,-20.16665,-16.67865
1438,8980-3703,0.0,1.1578925072,1.1578925072,27.0360375445,27.0360375445,197.541202802,197.541202802,1.02863436123,-18.75595,-16.81255
1439,8597-3703,0.0,1.35649540491,1.35649540491,24.7610103772,24.7610103772,413.265306131,413.265306131,1.18210361068,-21.94305,-17.74585
1440,8950-3703,0.0,79.1293464855,79.1293464855,-44.1579187098,-44.1579187098,141.544956644,141.544956644,1.14285714286,-18.3211,-14.1195
1441,8931-3703,0.0,0.824303425976,0.824303425976,20.8691734752,20.8691734752,216.909355293,216.909355293,1.14102564103,-18.5757,-16.5288
1442,9029-3703,0.0,1.53346798542,1.53346798542,-50.2734086513,-50.2734086513,190.172646846,190.172646846,1.57692307692,-21.3552,-17.09945
1443,9042-3703,0.0,0.363789094899,0.363789094899,-87.0107826998,-87.0107826998,1165.58506392,1165.58506392,1.75,-21.94685,-17.5854
1444,9026-3703,0.0,1.17724716603,1.17724716603,4.90905485662,4.90905485662,231.593615953,231.593615953,1.24188129899,-20.4901,-18.17905
1445,9049-3703,0.0,0.787021503929,0.787021503929,91.6204403143,91.6204403143,1027.40231017,1027.40231017,1.50549450549,-22.21665,-16.9788
1446,9002-3703,0.0,0.549300354823,0.549300354823,2.27635787721,2.27635787721,251.477635788,251.477635788,1.54,-22.1079,-17.5982
1447,8613-3703,0.0,0.341853979507,0.341853979507,172.944909819,172.944909819,390.024609282,390.024609282,1.54054054054,-21.23805,-17.2003
1448,9041-3703,0.0,0.273121030564,0.273121030564,6.63553703681,6.63553703681,374.170557885,374.170557885,1.30769230769,-21.24625,-16.8676
1449,7443-3704,0.0,1.36451819734,1.36451819734,6.62469465611,6.62469465611,267.555105115,267.555105115,1.28403361345,-17.6078,-15.8501
1450,7495-3704,0.0,0.549877030241,0.549877030241,35.2860081909,35.2860081909,333.657928144,333.657928144,1.67123287671,-20.64585,-16.61775
1451,7815-3704,0.0,2.24536691189,2.24536691189,20.5152276341,20.5152276341,385.300402481,385.300402481,1.20779220779,-21.29835,-17.7493
1452,8341-3704,0.0,13.5166480627,13.5166480627,-27.7422789712,-27.7422789712,914.097444109,914.097444109,1.88888888889,-20.85295,-16.3139
1453,8329-3704,0.0,25.2831497356,25.2831497356,11.6813099541,11.6813099541,96.1461661363,96.1461661363,1.125,-17.92145,-14.0874
1454,8319-3704,0.0,2.37436593599,2.37436593599,23.4924699019,23.4924699019,260.487843733,260.487843733,1.17196531792,-19.0619,-16.32465
1455,8243-3704,0.0,,,,,,,,-20.4059,-16.1206
1456,8439-3704,0.0,1.41341647725,1.41341647725,-49.6520015081,-49.6520015081,74.2992515108,74.2992515108,1.99055712937,-22.401,-18.2738
1457,8326-3704,0.0,0.609662346252,0.609662346252,-69.289137332,-69.289137332,95.1810436655,95.1810436655,1.0,-19.9746,-16.6288
1458,8602-3704,0.0,0.0761723450784,0.0761723450784,-27.1202439242,-27.1202439242,88.7670636093,88.7670636093,1.45454545455,-18.5885,-15.03705
1459,8588-3704,0.0,1.42656005096,1.42656005096,57.1205831659,57.1205831659,240.312505984,240.312505984,1.34131736527,-20.567,-16.6074
1460,8615-3704,0.0,1.12726276626,1.12726276626,35.1936901463,35.1936901463,410.443290744,410.443290744,1.66666666667,-21.0263,-16.72885
1461,7991-3704,0.0,3.7730482599,3.7730482599,20.4538717935,20.4538717935,350.836599593,350.836599593,1.39518900344,-20.42775,-15.85625
1462,7977-3704,0.0,0.629688195881,0.629688195881,4.22968575462,4.22968575462,314.002030256,314.002030256,1.16748768473,-20.28345,-16.9449
1463,7975-3704,0.0,0.374314858547,0.374314858547,4.69688754552,4.69688754552,425.633451895,425.633451895,1.26624737945,-22.77245,-18.4376
1464,7990-3704,0.0,0.392747506338,0.392747506338,27.5210149701,27.5210149701,236.045627971,236.045627971,1.21359223301,-19.94685,-16.1621
1465,8459-3704,0.0,0.657432704087,0.657432704087,23.0630990917,23.0630990917,240.331973702,240.331973702,1.2354368932,-18.46625,-16.13495
1466,8483-3704,0.0,0.215673051826,0.215673051826,-12.1183155636,-12.1183155636,269.136594569,269.136594569,1.14754098361,-18.9058,-15.7947
1467,8618-3704,0.0,0.537375125147,0.537375125147,-27.0603397708,-27.0603397708,546.500145234,546.500145234,1.44090909091,-21.48935,-18.83105
1468,8317-3704,0.0,0.149076191116,0.149076191116,50.8686102744,50.8686102744,112.919329076,112.919329076,1.04166666667,-20.00475,-16.0235
1469,8261-3704,0.0,13.8860144063,13.8860144063,66.4936102748,66.4936102748,504.906435429,504.906435429,1.92857142857,-22.55525,-18.06855
1470,8451-3704,0.0,0.741198901616,0.741198901616,-9.86895538454,-9.86895538454,230.966047549,230.966047549,1.40677966102,-22.2225,-18.03905
1471,8482-3704,0.0,2.80848619132,2.80848619132,57.3013215553,57.3013215553,296.637563259,296.637563259,1.25572979493,-21.64205,-18.33695
1472,8082-3704,0.0,0.600382093457,0.600382093457,8.9183150156,8.9183150156,303.397709738,303.397709738,1.24438202247,-19.5393,-16.24005
1473,8143-3704,0.0,0.805696493274,0.805696493274,51.8784403295,51.8784403295,565.798337131,565.798337131,1.78313253012,-21.5716,-17.34725
1474,8256-3704,0.0,0.322930951304,0.322930951304,7.89391184706,7.89391184706,404.548983318,404.548983318,1.51401869159,-22.2225,-18.03905
1475,8274-3704,0.0,2.71423356188,2.71423356188,-41.2964256701,-41.2964256701,316.424970055,316.424970055,1.5625,-22.2225,-18.03905
1476,8258-3704,0.0,2.09565811392,2.09565811392,38.1962689734,38.1962689734,298.086806614,298.086806614,1.46578631453,-20.8024,-19.30665
1477,8252-3704,0.0,1.19729580572,1.19729580572,35.2432549707,35.2432549707,344.033176818,344.033176818,1.41992882562,-20.53895,-17.1676
1478,8259-3704,0.0,0.646956372388,0.646956372388,13.0162111493,13.0162111493,449.591764298,449.591764298,1.37448559671,-21.54885,-18.9858
1479,8244-3704,0.0,0.195517430362,0.195517430362,111.153189432,111.153189432,387.497245795,387.497245795,1.91379310345,-23.3341,-19.02175
1480,8257-3704,0.0,5.16370199054,5.16370199054,23.4308812473,23.4308812473,235.887117359,235.887117359,1.3887113951,-17.86965,-15.2467
1481,8440-3704,0.0,1.96962587379,1.96962587379,25.0691916692,25.0691916692,300.015324325,300.015324325,1.19186046512,-18.54725,-15.4716
1482,8131-3704,0.0,0.232358262177,0.232358262177,127.725051734,127.725051734,1127.34918251,1127.34918251,2.0,-23.1351,-18.75415
1483,8083-3704,0.0,0.430721214733,0.430721214733,27.4018713419,27.4018713419,212.069260616,212.069260616,1.22142857143,-18.7672,-15.3118
1484,8138-3704,0.0,0.346708361079,0.346708361079,33.7915476094,33.7915476094,241.179025845,241.179025845,1.43859649123,-18.94145,-15.9321
1485,8081-3704,0.0,2.16721684466,2.16721684466,6.86376549987,6.86376549987,252.896375905,252.896375905,1.35353535354,-20.76385,-19.3615
1486,8452-3704,0.0,1.41984054109,1.41984054109,22.1789798134,22.1789798134,217.143271115,217.143271115,1.13547646383,-19.47145,-16.73065
1487,8132-3704,0.0,1.46428849613,1.46428849613,34.0773540133,34.0773540133,307.020557508,307.020557508,1.17467248908,-20.81645,-16.4712
1488,8133-3704,0.0,3.74445675239,3.74445675239,25.2346246509,25.2346246509,253.216130792,253.216130792,1.26728723404,-18.13885,-16.8949
1489,8134-3704,0.0,5.64436014582,5.64436014582,46.5495208175,46.5495208175,300.623003201,300.623003201,1.33333333333,-19.74995,-15.74035
1490,8137-3704,0.0,0.693962171334,0.693962171334,5.17579521066,5.17579521066,257.788175867,257.788175867,1.1321656051,-19.34445,-16.6166
1491,8247-3704,0.0,1.51151757876,1.51151757876,14.6064170169,14.6064170169,262.558629603,262.558629603,1.25531914894,-19.2399,-15.13055
1492,8140-3704,0.0,2.89291795057,2.89291795057,-14.7483324432,-14.7483324432,443.33977917,443.33977917,1.29824561404,-21.7824,-17.2217
1493,8626-3704,0.0,0.988742245113,0.988742245113,15.2473689656,15.2473689656,334.811360654,334.811360654,1.22647058824,-21.2616,-17.1504
1494,8135-3704,0.0,4.28303505788,4.28303505788,6.17524976181,6.17524976181,231.588566106,231.588566106,1.21840148699,-19.5471,-18.02785
1495,8250-3704,0.0,0.367979171187,0.367979171187,13.5603260004,13.5603260004,275.559105437,275.559105437,1.11235955056,-19.1081,-16.85325
1496,8612-3704,0.0,6.31162267572,6.31162267572,-102.045422928,-102.045422928,680.354910419,680.354910419,1.65217391304,-21.75005,-15.8406
1497,8616-3704,0.0,1.73839443637,1.73839443637,8.77087231463,8.77087231463,262.677290465,262.677290465,1.11859838275,-19.91695,-16.65895
1498,8141-3704,0.0,0.29176126659,0.29176126659,8.66613423518,8.66613423518,292.412140581,292.412140581,1.34,-20.2268,-15.85705
1499,8253-3704,0.0,9.21455568464,9.21455568464,25.3006954083,25.3006954083,53.3499342241,53.3499342241,1.11764705882,-20.0206,-15.7933
1500,8263-3704,0.0,5.55084217024,5.55084217024,11.863944568,11.863944568,183.686589266,183.686589266,1.09756097561,-18.77595,-15.3736
1501,8254-3704,0.0,0.478896734091,0.478896734091,-7.63006397486,-7.63006397486,284.111867518,284.111867518,1.21532364597,-21.36375,-18.22225
1502,8448-3704,0.0,1.19771431334,1.19771431334,7.7396932181,7.7396932181,233.815671289,233.815671289,1.12460063898,-17.99405,-16.0256
1503,8548-3704,0.0,1.12703159765,1.12703159765,8.11787849637,8.11787849637,253.740142944,253.740142944,1.21965317919,-18.82005,-17.02595
1504,8549-3704,0.0,1.04317061235,1.04317061235,51.0318625843,51.0318625843,572.457041719,572.457041719,1.06756756757,-20.7068,-15.9901
1505,8465-3704,0.0,0.498635729142,0.498635729142,-177.316293884,-177.316293884,355.564430253,355.564430253,1.55555555556,-20.8021,-16.4249
1506,8552-3704,0.0,1.0499157475,1.0499157475,4.77986409325,4.77986409325,218.83094901,218.83094901,1.15610217597,-19.2746,-17.44845
1507,8555-3704,0.0,0.0967271103486,0.0967271103486,-101.015517981,-101.015517981,216.750342314,216.750342314,1.31428571429,-22.51005,-18.01865
1508,8485-3704,0.0,5.4393393221,5.4393393221,10.7155654257,10.7155654257,220.607775228,220.607775228,1.19937694704,-18.62655,-16.17995
1509,8551-3704,0.0,0.953565545285,0.953565545285,25.9177153792,25.9177153792,518.101649617,518.101649617,1.36734693878,-21.899,-16.5637
1510,8484-3704,0.0,0.780949056283,0.780949056283,23.6694972757,23.6694972757,290.179922656,290.179922656,1.14912280702,-20.7123,-17.1441
1511,8447-3704,0.0,3.3869944209,3.3869944209,-7.64504270886,-7.64504270886,243.711677949,243.711677949,1.24018475751,-20.56625,-18.148
1512,8486-3704,0.0,1.11393008348,1.11393008348,-300.990615744,-300.990615744,301.805913634,301.805913634,1.91891891892,-22.4368,-18.4618
1513,8318-3704,0.0,2.80005940636,2.80005940636,13.0804412071,13.0804412071,386.074882935,386.074882935,1.29589041096,-19.79325,-15.85125
1514,8554-3704,0.0,0.448098553544,0.448098553544,-1.76188681372,-1.76188681372,251.543748495,251.543748495,1.14845938375,-20.88675,-17.8112
1515,8464-3704,0.0,1.2004815697,1.2004815697,28.7075112913,28.7075112913,253.596185972,253.596185972,1.23957322987,-20.81215,-18.53175
1516,8312-3704,0.0,0.105175587769,0.105175587769,-45.7933971824,-45.7933971824,46.0596379137,46.0596379137,1.0,-20.56895,-16.2686
1517,8335-3704,0.0,1.32233707191,1.32233707191,18.9484843186,18.9484843186,236.35363143,236.35363143,1.2534562212,-18.32255,-15.83725
1518,8606-3704,0.0,1.89121035467,1.89121035467,-42.531948833,-42.531948833,194.638578279,194.638578279,1.08333333333,-17.88045,-14.23975
1519,7957-3704,0.0,0.703524915856,0.703524915856,10.4938481908,10.4938481908,256.194344374,256.194344374,1.17730496454,-18.38975,-16.12655
1520,8313-3704,0.0,0.344714348772,0.344714348772,-156.000399315,-156.000399315,738.318690112,738.318690112,1.75,-21.70695,-17.19315
1521,7962-3704,0.0,0.283219453252,0.283219453252,38.4717785383,38.4717785383,252.700441204,252.700441204,1.11111111111,-19.7135,-15.2728
1522,8330-3704,0.0,0.617581187615,0.617581187615,25.068778893,25.068778893,412.575434869,412.575434869,1.28148148148,-19.06835,-16.1601
1523,8315-3704,0.0,9.39235372573,9.39235372573,-1.45031103156,-1.45031103156,117.412140578,117.412140578,1.15789473684,-20.5841,-16.22995
1524,8604-3704,0.0,0.0624632717121,0.0624632717121,-1.19808301743,-1.19808301743,28.1549520773,28.1549520773,1.0,-19.4525,-15.371
1525,8332-3704,0.0,0.362800345834,0.362800345834,10.6218111224,10.6218111224,306.888083551,306.888083551,1.51492537313,-19.33845,-15.9859
1526,7992-3704,0.0,0.347272890102,0.347272890102,14.7622212041,14.7622212041,227.010234956,227.010234956,1.10324483776,-18.8125,-16.05765
1527,8603-3704,0.0,0.173013950941,0.173013950941,177.050053302,177.050053302,351.304579347,351.304579347,1.44444444444,-20.6056,-16.1893
1528,8601-3704,0.0,0.0867114499678,0.0867114499678,-12.6797124107,-12.6797124107,115.515175721,115.515175721,1.33333333333,-18.56055,-15.12735
1529,7960-3704,0.0,4.28535446074,4.28535446074,15.3816516384,15.3816516384,233.108044746,233.108044746,1.25342465753,-18.70815,-17.1077
1530,8655-3704,0.0,1.10516313078,1.10516313078,-17.7450344689,-17.7450344689,268.270068595,268.270068595,1.14918414918,-18.83395,-16.6131
1531,8623-3704,0.0,0.588102984303,0.588102984303,28.9279089445,28.9279089445,230.766257863,230.766257863,1.20967741935,-20.94215,-18.37295
1532,8567-3704,0.0,0.429450425351,0.429450425351,-20.1584441145,-20.1584441145,392.650828451,392.650828451,1.2480620155,-21.38685,-17.02025
1533,8077-3704,0.0,0.487422736721,0.487422736721,-0.389376947126,-0.389376947126,341.906699289,341.906699289,1.3,-20.22685,-17.1055
1534,8078-3704,0.0,0.621217255298,0.621217255298,17.6471206265,17.6471206265,229.202607706,229.202607706,1.09967141292,-18.62975,-16.6659
1535,8086-3704,0.0,0.448035818495,0.448035818495,-9.25886996901,-9.25886996901,292.02749286,292.02749286,1.17543859649,-19.06225,-16.0911
1536,8566-3704,0.0,13.107081891,13.107081891,-68.5281119819,-68.5281119819,253.246767794,253.246767794,1.49345794393,-20.00085,-19.0871
1537,8155-3704,0.0,13.6591882603,13.6591882603,48.8633571409,48.8633571409,198.181371349,198.181371349,1.52307692308,-20.31045,-15.09585
1538,8147-3704,0.0,0.497531889579,0.497531889579,20.0835062506,20.0835062506,272.345290196,272.345290196,1.36966824645,-20.8161,-16.50265
1539,8146-3704,0.0,4.74741489291,4.74741489291,-67.6372349213,-67.6372349213,533.800464723,533.800464723,1.63636363636,-21.47255,-17.1819
1540,8728-3704,0.0,0.143047955054,0.143047955054,144.294129446,144.294129446,195.736821091,195.736821091,1.25,-22.622,-18.51295
1541,8145-3704,0.0,1.6797084359,1.6797084359,-4.65138126971,-4.65138126971,321.720541259,321.720541259,1.5,-20.55485,-16.2822
1542,8149-3704,0.0,4.17254764663,4.17254764663,30.2366491382,30.2366491382,250.918677995,250.918677995,1.44916820702,-20.4799,-18.6651
1543,8713-3704,0.0,0.321809996878,0.321809996878,-10.7635782253,-10.7635782253,213.910543136,213.910543136,1.304,-18.82305,-15.5897
1544,8084-3704,0.0,0.787666473165,0.787666473165,48.8986095662,48.8986095662,208.168408384,208.168408384,1.49630541872,-18.5018,-15.8841
1545,8726-3704,0.0,0.152756128904,0.152756128904,39.3370607534,39.3370607534,250.066560176,250.066560176,1.36111111111,-20.24115,-15.8436
1546,8719-3704,0.0,75.2839702283,75.2839702283,145.267571938,145.267571938,57.6078274773,57.6078274773,1.0,-18.976,-14.82395
1547,8461-3704,0.0,1.40542255731,1.40542255731,-4.14477675821,-4.14477675821,392.726567079,392.726567079,1.28169014085,-22.1192,-19.0396
1548,8718-3704,0.0,69.9806330299,69.9806330299,78.9693013433,78.9693013433,239.616613424,239.616613424,1.86956521739,-22.4014,-17.94755
1549,8721-3704,0.0,0.121816814156,0.121816814156,20.7097216385,20.7097216385,183.563441355,183.563441355,1.5,-22.8381,-18.09395
1550,8725-3704,0.0,1.99028343144,1.99028343144,27.8323913012,27.8323913012,334.947161472,334.947161472,1.52307692308,-20.65905,-16.4725
1551,8458-3704,0.0,1.28966058052,1.28966058052,9.79504885905,9.79504885905,222.065028676,222.065028676,1.09242144177,-19.07075,-17.3362
1552,10001-3704,0.0,0.489529164961,0.489529164961,30.8939659314,30.8939659314,323.663270849,323.663270849,1.24528301887,-20.68075,-16.8467
1553,8456-3704,0.0,0.779164237823,0.779164237823,12.4814381996,12.4814381996,282.775727856,282.775727856,1.28169014085,-18.8557,-15.6169
1554,8715-3704,0.0,9.29367597513,9.29367597513,-34.9155636206,-34.9155636206,195.903696946,195.903696946,1.82857142857,-22.1097,-17.3855
1555,8455-3704,0.0,1.18289181396,1.18289181396,7.78568153239,7.78568153239,241.952070075,241.952070075,1.10548086867,-18.92435,-16.8149
1556,8568-3704,0.0,0.646277912858,0.646277912858,6.51329515907,6.51329515907,276.773299646,276.773299646,1.23838630807,-20.7617,-18.3864
1557,8462-3704,0.0,1.18130013398,1.18130013398,7.66872183054,7.66872183054,226.041639167,226.041639167,1.21900826446,-19.2483,-16.75525
1558,8449-3704,0.0,4.55828293203,4.55828293203,45.5271566002,45.5271566002,359.777297508,359.777297508,1.35294117647,-20.0421,-15.813
1559,8338-3704,0.0,0.459471489326,0.459471489326,15.7953726152,15.7953726152,306.427135944,306.427135944,1.11290322581,-19.64985,-16.4005
1560,8262-3704,0.0,0.548404744145,0.548404744145,25.7009634509,25.7009634509,225.313629472,225.313629472,1.09652509653,-17.48265,-15.2371
1561,8450-3704,0.0,4.35272387846,4.35272387846,51.4319945739,51.4319945739,347.215883166,347.215883166,1.2380952381,-20.6204,-16.05465
1562,8454-3704,0.0,0.889558143272,0.889558143272,2.89185195993,2.89185195993,272.779046489,272.779046489,1.20950704225,-20.5941,-19.24055
1563,8716-3704,0.0,0.254761596645,0.254761596645,21.3884386469,21.3884386469,254.11164797,254.11164797,1.04926108374,-18.86455,-15.547
1564,8717-3704,0.0,0.474238707027,0.474238707027,2.76550006176,2.76550006176,287.760635621,287.760635621,1.14912280702,-20.6679,-17.4369
1565,8239-3704,0.0,0.670042169725,0.670042169725,10.1039575569,10.1039575569,223.94323881,223.94323881,1.20123839009,-18.6115,-16.488
1566,8724-3704,0.0,0.195721403844,0.195721403844,26.1532767587,26.1532767587,216.443933613,216.443933613,1.13414634146,-18.15375,-15.4328
1567,8714-3704,0.0,2.68015414411,2.68015414411,7.86120402605,7.86120402605,446.562530124,446.562530124,1.2969837587,-22.3965,-18.92965
1568,8711-3704,0.0,1.00551258498,1.00551258498,8.79525708469,8.79525708469,304.927858873,304.927858873,1.29737609329,-19.328,-17.585
1569,8241-3704,0.0,0.735340317205,0.735340317205,14.5580353936,14.5580353936,265.362138582,265.362138582,1.18768046198,-22.13375,-19.8539
1570,8712-3704,0.0,3.55241693573,3.55241693573,22.1969174148,22.1969174148,272.644849328,272.644849328,1.54054054054,-22.3305,-18.075
1571,8720-3704,0.0,1.65133115711,1.65133115711,-18.4162482392,-18.4162482392,352.784116849,352.784116849,1.22857142857,-20.97175,-16.5024
1572,8591-3704,0.0,5.78017108409,5.78017108409,10.4702042449,10.4702042449,691.554382568,691.554382568,1.47826086957,-23.0488,-18.80215
1573,8592-3704,0.0,1.05951678882,1.05951678882,9.13977380601,9.13977380601,237.60679981,237.60679981,1.1986970684,-18.4856,-16.5844
1574,8949-3704,0.0,1.12651420427,1.12651420427,10.7122721792,10.7122721792,350.33358392,350.33358392,1.70588235294,-19.15435,-15.35815
1575,8952-3704,0.0,1.84697478298,1.84697478298,5.47306133357,5.47306133357,337.042550109,337.042550109,1.39545454545,-20.371,-16.0687
1576,8600-3704,0.0,1.60249455501,1.60249455501,1.74184586478,1.74184586478,283.482021991,283.482021991,1.15536723164,-20.7818,-18.27175
1577,8934-3704,0.0,0.110360017771,0.110360017771,20.6336528723,20.6336528723,186.102236426,186.102236426,1.44444444444,-19.0388,-15.32115
1578,8333-3704,0.0,9.93272393912,9.93272393912,1.12896293986,1.12896293986,443.866736309,443.866736309,1.75,-23.0494,-18.7046
1579,8547-3704,0.0,0.866327614401,0.866327614401,32.470269841,32.470269841,299.243432736,299.243432736,1.27777777778,-18.58715,-16.7805
1580,8978-3704,0.0,0.601359619044,0.601359619044,-14.293409565,-14.293409565,355.405769381,355.405769381,1.38372093023,-20.30955,-16.9412
1581,8979-3704,0.0,1.2999384768,1.2999384768,7.20874255953,7.20874255953,293.50090547,293.50090547,1.20430107527,-21.7556,-18.89805
1582,8595-3704,0.0,0.339368521834,0.339368521834,8.66885239921,8.66885239921,281.377021902,281.377021902,1.1780104712,-19.6891,-17.09235
1583,8987-3704,0.0,0.198218351453,0.198218351453,-17.5383901393,-17.5383901393,231.50056684,231.50056684,1.17419354839,-18.3587,-15.044
1584,8942-3704,0.0,0.676109742482,0.676109742482,26.9342026235,26.9342026235,273.784647273,273.784647273,1.17027027027,-18.5691,-16.4312
1585,8943-3704,0.0,0.18390802543,0.18390802543,-56.3832561294,-56.3832561294,315.462606775,315.462606775,1.89795918367,-22.9123,-18.4337
1586,8948-3704,0.0,14.2288306714,14.2288306714,-41.2036393456,-41.2036393456,342.834074184,342.834074184,1.2,-21.6812,-17.49395
1587,8939-3704,0.0,0.835088307437,0.835088307437,-3.60356550522,-3.60356550522,221.295072523,221.295072523,1.19751166407,-17.671,-15.80225
1588,8946-3704,0.0,3.64908663947,3.64908663947,36.3105039269,36.3105039269,299.500321676,299.500321676,1.12969283276,-20.0271,-16.1428
1589,8947-3704,0.0,1.15923965302,1.15923965302,-46.1261980344,-46.1261980344,932.108626218,932.108626218,2.0,-22.4375,-17.90285
1590,8945-3704,0.0,0.745960946208,0.745960946208,68.5902556422,68.5902556422,886.182108646,886.182108646,1.69444444444,-23.28685,-19.09215
1591,8980-3704,0.0,0.836789921379,0.836789921379,17.4787824645,17.4787824645,248.570385548,248.570385548,1.1308793456,-18.30295,-16.4318
1592,8597-3704,0.0,3.67778036879,3.67778036879,64.0974441405,64.0974441405,637.565081069,637.565081069,1.37654320988,-22.17655,-17.73035
1593,8950-3704,0.0,0.0872792685115,0.0872792685115,-63.6182108143,-63.6182108143,178.394568694,178.394568694,1.5,-17.8652,-14.66735
1594,8931-3704,0.0,0.101205119958,0.101205119958,17.1725240117,17.1725240117,55.5111821098,55.5111821098,1.0,-17.7116,-14.02865
1595,9029-3704,0.0,0.355734958549,0.355734958549,-104.95207663,-104.95207663,255.271565501,255.271565501,1.53333333333,-21.2465,-16.8505
1596,9042-3704,0.0,0.914657779447,0.914657779447,-104.23322679,-104.23322679,729.153354649,729.153354649,1.6,-21.8257,-17.49985
1597,9026-3704,0.0,0.544266328877,0.544266328877,24.2151806759,24.2151806759,285.810280349,285.810280349,1.26962457338,-19.79745,-16.69135
1598,9049-3704,0.0,1.80479831382,1.80479831382,18.8937137701,18.8937137701,207.907723234,207.907723234,1.220657277,-17.4229,-15.21475
1599,9002-3704,0.0,0.368050676206,0.368050676206,30.0972989176,30.0972989176,294.631619718,294.631619718,1.27272727273,-20.7682,-17.04755
1600,8613-3704,0.0,0.0990770472737,0.0990770472737,46.035434265,46.035434265,183.597153649,183.597153649,1.27272727273,-21.6063,-17.70615
1601,9041-3704,0.0,0.209108190489,0.209108190489,67.3945310064,67.3945310064,280.143895757,280.143895757,1.47244094488,-21.965,-18.70085
1602,8553-3704,0.0,2.45847479283,2.45847479283,-24.2046422579,-24.2046422579,248.412524366,248.412524366,1.2496099844,-19.9696,-18.4032
1603,7443-6101,0.0,0.564610210034,0.564610210034,3.34059384802,3.34059384802,221.485835717,221.485835717,1.34753661784,-17.66915,-15.69225
1604,7495-6101,0.0,1.35390153446,1.35390153446,8.91650287613,8.91650287613,211.925753963,211.925753963,1.23351648352,-17.5154,-15.75165
1605,7815-6101,0.0,1.08622422661,1.08622422661,23.1842477668,23.1842477668,262.369881173,262.369881173,1.24612736661,-17.4784,-15.7291
1606,8341-6101,0.0,1.74182423911,1.74182423911,4.1072745644,4.1072745644,247.539321706,247.539321706,1.32051282051,-21.37525,-17.38415
