,galaxy_id,flux_75,flux_25,vmed_75,vmed_25,W80_75,W80_25,mean_gauss,is_AGN
1370,7957-3703,1.62584051801,0.203730890386,33.546325929,-22.7635782256,214.456869014,193.190894573,1.1694214876,0.0
1371,7962-3703,0.216904612195,0.0447040880056,104.233226889,9.58466458664,395.367412149,61.1022364231,1.41025641026,0.0
1372,8330-3703,0.829376475503,0.0881469174193,8.38658151952,-84.1653354154,1118.41054316,132.388178917,1.51428571429,0.0
1373,8315-3703,0.829739039227,0.131243696101,40.7348243317,-38.3386580981,549.920127808,188.099041538,1.37556561086,0.0
1374,8604-3703,0.0893940291534,0.0589422150884,44.3290735331,10.1837061202,96.4456869031,65.8945686915,1.06666666667,0.0
1375,8332-3703,0.346754385501,0.119358984241,86.2619808822,3.59424925104,333.067092659,156.948881793,1.18539325843,0.0
1376,8603-3703,0.337496284576,0.334036551969,-266.873003151,-273.46246002,311.501597451,141.37380192,2.0,0.0
1377,8601-3703,1.77113321258,0.200996130766,29.9520767277,-16.77316289,208.466453679,191.693290739,1.25757575758,0.0
1378,8655-3703,0.174132753821,0.057523614381,98.2428115534,1.19808311681,193.49041534,76.6773162956,1.21739130435,0.0
1379,8623-3703,0.174068893127,0.0485859240051,275.858626254,-37.140575031,523.262779564,55.710862621,1.96428571429,0.0
1380,8156-3703,0.611374208235,0.113900850564,31.1501597948,-38.6381788649,214.456869014,171.026357831,1.08214285714,0.0
1381,8567-3703,0.323228591129,0.0662659991624,192.591853089,-80.5710862141,344.748402563,80.5710862637,1.26785714286,0.0
1382,8077-3703,0.0608125356335,0.00184955730886,116.513578327,-186.601437654,119.808306712,32.9472843458,1.5,0.0
1383,8078-3703,1.17091152721,0.268528844136,41.9329073988,-5.99041528591,209.664536746,183.306709269,1.27771556551,0.0
1384,8086-3703,0.384698259996,0.189357483853,44.3290735331,-76.6773162459,219.54872205,191.693290739,1.08585858586,0.0
1385,8566-3703,1.35228304287,0.198505155731,58.7060703385,-28.7539935612,244.408945692,203.67412141,1.2404494382,0.0
1386,8147-3703,1.12853623798,0.354161768945,-1.19808301743,-22.7635782256,212.659744414,190.495207672,1.11204188482,0.0
1387,8146-3703,0.160819175252,0.0442048358938,84.1653355148,-150.059904107,267.172523967,55.4113418542,1.375,0.0
1388,8728-3703,0.480409644144,0.0955987861009,191.393770022,56.9089457378,276.158146971,58.406549522,2.0,0.0
1389,8145-3703,0.289139680018,0.141778106902,77.8753994124,-32.3482427625,218.051118216,152.156549524,1.19396551724,0.0
1390,8149-3703,0.516861253597,0.11898189778,26.3578275263,7.1884984524,242.012779558,167.731629397,1.08759124088,0.0
1391,8713-3703,0.555472439661,0.18150090406,28.7539936605,-7.18849835302,306.709265182,238.418530357,1.26424870466,0.0
1392,8084-3703,0.184154569072,0.0606001106312,67.6916933419,-8.38658142014,298.921725246,82.6677316312,1.26315789474,0.0
1393,8726-3703,0.659853585036,0.255608613144,81.4696486138,-21.5654951585,240.814696491,196.485623007,1.14108910891,0.0
1394,8719-3703,0.949691862375,0.182721566342,45.5271566002,-46.7252395679,220.44728435,185.702875403,1.12391930836,0.0
1395,8461-3703,0.230042678522,0.0807636218665,-44.3290734337,-129.992012733,504.09345049,107.527955274,1.575,0.0
1396,8718-3703,2.15454279198,0.186507506146,31.1501597948,7.1884984524,238.418530357,215.654952081,1.12802768166,0.0
1397,8721-3703,0.48837914578,0.165653343209,107.527955324,-80.2715654473,327.975239624,207.867412145,1.2441314554,0.0
1398,8725-3703,0.392729883957,0.193358745797,82.6677316809,-79.0734823802,321.385782755,199.780351442,1.1768707483,0.0
1399,8458-3703,0.634639544283,0.311757692387,38.3386581975,-39.5367411652,222.843450484,185.702875403,1.12761904762,0.0
1400,10001-3703,0.801185938799,0.194541520199,97.9432907867,-47.6238018683,236.022364222,188.099041538,1.07142857143,0.0
1401,8456-3703,0.333392819675,0.149042099646,14.3769968551,-9.58466448726,236.022364222,186.900958471,1.16129032258,0.0
1402,8715-3703,0.455378701792,0.081119520457,64.6964856741,-34.7444088968,402.555910552,173.123003199,1.15,0.0
1403,8455-3703,0.188141316548,0.0710010486929,23.9616613921,-21.5654951585,215.654952081,92.2523961681,1.11111111111,0.0
1404,8568-3703,2.10508558835,0.179129631595,21.5654952578,-11.9808306215,232.428115021,202.476038343,1.28215767635,0.0
1405,8462-3703,2.73163919926,0.363892589276,17.9712460565,-35.9424919639,204.872204477,190.495207672,1.28815628816,0.0
1406,8255-3703,0.183827001871,0.076001223643,19.4688498904,-26.3578274269,212.659744414,126.697284348,1.16379310345,0.0
1407,8449-3703,3.36565558111,0.426749896237,26.3578275263,-5.99041528591,218.051118216,198.881789142,1.29852216749,0.0
1408,8338-3703,0.435608843265,0.141429960658,85.0638978151,40.7348243317,297.124600645,126.996805115,1.07547169811,0.0
1409,8262-3703,0.483407209593,0.156656520212,122.204472896,-89.8562299842,450.479233237,228.83386582,1.18225419664,0.0
1410,8450-3703,1.84156803675,0.684446797501,43.130990466,-45.5271565008,215.654952081,196.485623007,1.14575645756,0.0
1411,8454-3703,0.307114048695,0.0205509192404,122.204472896,-25.4592651266,91.3538338678,19.7683706075,1.38461538462,0.0
1412,8716-3703,0.561933717163,0.123894167692,74.2811502111,-75.4792331788,482.827476049,160.543130994,1.31677018634,0.0
1413,8717-3703,1.55174944466,0.165706461826,40.7348243317,11.9808307209,238.418530357,202.476038343,1.34098360656,0.0
1414,8239-3703,0.166412850601,0.0508696178876,56.3099042043,-217.452076632,327.975239624,49.1214057519,1.41666666667,0.0
1415,8724-3703,0.096201045358,0.0343109928417,65.8945687412,-44.3290734337,135.383386584,92.2523961681,1.23076923077,0.0
1416,8714-3703,1.05616606607,0.251335665268,106.629393023,-5.39137375235,226.437699685,195.28753994,1.13725490196,0.0
1417,8711-3703,0.0947443895366,0.0386827324947,64.6964856741,11.9808307209,78.1749201295,20.0678913742,1.06818181818,0.0
1418,8241-3703,1.13273274599,0.5461800623,59.9041534056,-11.9808306215,208.466453679,194.089456873,1.13799621928,0.0
1419,8712-3703,0.368086978039,0.168457620886,85.3634185819,-7.4880191198,322.583865822,193.49041534,1.19047619048,0.0
1420,8720-3703,1.06234073151,0.301235342717,54.8123003704,-95.547124553,1277.75559108,437.000798732,1.59047619048,0.0
1421,8591-3703,0.887024552252,0.215811193827,56.3099042043,-11.9808306215,210.862619813,182.108626202,1.0875,0.0
1422,8592-3703,0.828173275098,0.26517758462,59.9041534056,-53.9137379707,228.83386582,192.891373806,1.13770913771,0.0
1423,8949-3703,0.108309880172,0.0372665503522,55.7108626707,-2.39616608455,79.6725239634,39.8362619817,1.38235294118,0.0
1424,8600-3703,0.655441977415,0.190554223183,116.513578327,-14.3769967557,349.241214065,219.249201283,1.22391304348,0.0
1425,8934-3703,0.470839454483,0.0455648684667,59.3051118721,-131.489616567,345.946485631,73.9816293946,1.1875,0.0
1426,8333-3703,0.0857978663723,0.0495679827064,22.1645367914,-61.1022363734,110.223642175,52.4161341864,1.18181818182,0.0
1427,8547-3703,0.399039324275,0.103074023713,56.3099042043,-16.77316289,269.568690102,154.552715658,1.20512820513,0.0
1428,8978-3703,0.997633237705,0.268531163657,76.3777955785,-79.3730031469,400.159744418,271.964856236,1.34,0.0
1429,8979-3703,0.609232474009,0.185244945986,117.412140627,-68.2907347761,262.380191699,188.099041538,1.23692307692,0.0
1430,8987-3703,0.698549865017,0.189349641372,80.2715655466,-15.5750798229,288.138977642,191.693290739,1.39211136891,0.0
1431,8942-3703,3.16187847041,0.371576230769,21.5654952578,4.79233231816,204.872204477,191.693290739,1.27409638554,0.0
1432,8943-3703,0.814763831619,0.213961901067,81.4696486138,-179.712460018,603.833865828,335.463258793,1.95412844037,0.0
1433,8948-3703,1.54770318381,0.19916285234,14.3769968551,-75.4792331788,227.635782753,196.485623007,1.1821086262,0.0
1434,8939-3703,1.8425981308,0.472230381449,419.329073541,334.265175776,215.654952081,194.089456873,1.5668202765,0.0
1435,8946-3703,0.731203900648,0.279377777144,119.808306762,-88.6581469171,410.343450488,274.960063904,1.26535626536,0.0
1436,8947-3703,42.5775115853,0.0482074981293,-10.7827475544,-41.3338657659,92.8514377017,17.9712460068,1.63636363636,0.0
1437,8945-3703,0.545542419233,0.132120601537,68.5902556422,-42.2324280662,304.612619815,188.099041538,1.08333333333,0.0
1438,8980-3703,0.32398895448,0.148696850187,44.0295527663,13.178913788,213.258785947,167.731629397,1.02863436123,0.0
1439,8597-3703,0.680621757469,0.264767996892,63.498402607,-27.555910494,497.204472854,271.964856236,1.18210361068,0.0
1440,8950-3703,80.8619989801,0.0179958247339,-3.89376991845,-71.5854632107,74.8801916949,17.0726837064,1.14285714286,0.0
1441,8931-3703,0.555438553171,0.228697915928,56.0103834375,-20.3674120913,222.843450484,187.200479237,1.14102564103,0.0
1442,9029-3703,0.996641319871,0.0521736932644,-8.68610218692,-88.3586261503,332.468051125,54.2132587871,1.57692307692,0.0
1443,9042-3703,0.455292097275,0.313508405687,21.8650160246,-167.43210858,1672.82348246,679.01357829,1.75,0.0
1444,9026-3703,0.665334388274,0.27119748489,43.130990466,-35.9424919639,233.626198088,185.702875403,1.24188129899,0.0
1445,9049-3703,1.27994500666,0.327204072319,204.273162993,-32.9472842961,1497.00479236,573.88178915,1.50549450549,0.0
1446,9002-3703,0.108375499878,0.0282462627969,85.3634185819,-88.3586261503,265.375399367,36.2420127803,1.54,0.0
1447,8613-3703,0.417152099984,0.123535312243,371.405750857,79.0734824795,336.66134186,195.28753994,1.54054054054,0.0
1448,9041-3703,0.466701575725,0.0610436218469,46.7252396673,-43.1309903666,480.431309915,63.4984025573,1.30769230769,0.0
1449,7443-3704,1.31661357452,0.235851681774,39.5367412646,-28.7539935612,267.771565501,231.829073487,1.28403361345,0.0
1450,7495-3704,0.772713389989,0.240640100308,75.4792332782,13.178913788,346.246006397,239.616613424,1.67123287671,0.0
1451,7815-3704,0.459519231494,0.12991333636,103.933706122,-45.227635734,526.857028765,184.804313103,1.20779220779,0.0
1452,8341-3704,2.05899544157,0.542147704182,115.015974493,-102.735622956,1324.78035147,541.234025571,1.88888888889,0.0
1453,8329-3704,0.178587944652,0.0529075234312,30.5511182612,3.59424925104,134.185303517,43.1309904163,1.125,0.0
1454,8319-3704,0.325940181359,0.187320045951,68.2907348755,-21.5654951585,255.191693296,204.872204477,1.17196531792,0.0
1455,8243-3704,,,,,,,,0.0
1456,8439-3704,1.10251089557,0.530036228601,-49.7204472357,-59.3051117727,74.2811501614,64.6964856244,1.99055712937,0.0
1457,8326-3704,0.0765650406192,0.0532160287577,-65.5950478751,-111.122204426,129.392971249,57.8075079885,1.0,0.0
1458,8602-3704,0.117771613876,0.0486285798382,35.9424920633,-183.306709219,112.020766776,73.0830670942,1.45454545455,0.0
1459,8588-3704,0.558764040286,0.14223440313,97.6437700199,24.5607029256,316.293929719,154.552715658,1.34131736527,0.0
1460,8615-3704,0.356120948558,0.144129601984,97.9432907867,15.5750799222,582.26837062,52.7156549532,1.66666666667,0.0
1461,7991-3704,0.589104788576,0.208181341803,122.204472896,-80.8706069808,404.353035153,271.365814702,1.39518900344,0.0
1462,7977-3704,0.337183724339,0.186842295902,80.2715655466,-70.6869009103,333.067092659,232.428115021,1.16748768473,0.0
1463,7975-3704,0.338564398823,0.12050333365,97.0447284863,-75.4792331788,496.006389787,248.003194894,1.26624737945,0.0
1464,7990-3704,0.532086770145,0.10460215641,53.91373807,1.19808311681,262.979233233,135.982428118,1.21359223301,0.0
1465,8459-3704,0.604296455323,0.220408703492,57.8075080382,-7.18849835302,242.312300325,203.67412141,1.2354368932,0.0
1466,8483-3704,0.275744138256,0.124187429499,27.2563898266,-47.9233226351,274.061501603,160.543130994,1.14754098361,0.0
1467,8618-3704,0.712639411952,0.208132220485,19.1693291236,-43.7300319001,927.915335484,290.23562301,1.44090909091,0.0
1468,8317-3704,0.0911205994516,0.0616055192062,103.334664589,-9.28514372048,161.142172527,49.7204472854,1.04166666667,0.0
1469,8261-3704,0.693222523072,0.581903730458,97.3442492531,29.6525559609,721.246006406,485.822683717,1.92857142857,0.0
1470,8451-3704,0.295937026024,0.0728924783343,72.4840256104,-76.0782747124,234.225239622,73.6821086278,1.40677966102,0.0
1471,8482-3704,0.792133216571,0.339663294569,164.137380245,-35.9424919639,317.492012786,219.249201283,1.25572979493,0.0
1472,8082-3704,0.823136326191,0.254090858597,32.3482428619,-13.1789136886,303.115015981,238.418530357,1.24438202247,0.0
1473,8143-3704,1.16092712868,0.38292919581,113.218849892,-10.7827475544,666.134185318,475.638977646,1.78313253012,0.0
1474,8256-3704,0.461777896925,0.0675912208007,36.5415335968,-109.624600592,606.230031962,115.015974443,1.51401869159,0.0
1475,8274-3704,0.22954138576,0.0727044842725,-5.69089451913,-95.547124553,301.31789138,119.508785945,1.5625,0.0
1476,8258-3704,2.46262598053,0.482272747377,107.82747609,-33.5463258296,304.313099048,257.587859431,1.46578631453,0.0
1477,8252-3704,0.612380962001,0.0949307474344,65.8945687412,8.38658151952,445.686900968,162.939297128,1.41992882562,0.0
1478,8259-3704,0.752777983568,0.184568497522,63.498402607,-37.7396165646,499.001597455,283.346645374,1.37448559671,0.0
1479,8244-3704,0.271530214683,0.0797371306283,475.638977696,-138.079073436,541.833067104,94.3490415356,1.91379310345,0.0
1480,8257-3704,3.70606176231,0.436243071385,46.7252396673,4.1932907846,228.83386582,203.67412141,1.3887113951,0.0
1481,8440-3704,0.41002542081,0.126063819359,50.3194888687,2.39616618393,287.539936109,168.031150163,1.19186046512,0.0
1482,8131-3704,0.336379812788,0.0575496793649,343.250798779,-24.5607028262,2405.75079877,146.166134188,2.0,0.0
1483,8083-3704,0.268128556629,0.0930808843609,48.2228435012,2.09664541715,252.795527162,158.446485626,1.22142857143,0.0
1484,8138-3704,0.449133578345,0.118788993731,59.9041534056,7.78753998596,285.742811508,183.905750803,1.43859649123,0.0
1485,8081-3704,2.65868748772,0.335465836085,35.9424920633,-22.7635782256,257.587859431,230.031948887,1.35353535354,0.0
1486,8452-3704,0.436539217181,0.245656609835,88.6581470165,-46.7252395679,244.408945692,189.297124605,1.13547646383,0.0
1487,8132-3704,0.473520802487,0.144235833788,130.591054366,-52.4161341368,362.71964857,216.853035149,1.17467248908,0.0
1488,8133-3704,4.59196704857,0.190985560288,45.5271566002,8.38658151952,246.805111826,219.249201283,1.26728723404,0.0
1489,8134-3704,0.399271373135,0.0564723762654,88.6581470165,11.3817891873,391.174121414,91.054313101,1.33333333333,0.0
1490,8137-3704,0.622965916474,0.194952822985,100.938498454,-75.4792331788,264.776357833,220.44728435,1.1321656051,0.0
1491,8247-3704,0.363175907666,0.128006512126,38.3386581975,-7.18849835302,312.699680518,210.563099046,1.25531914894,0.0
1492,8140-3704,0.517815333459,0.114120530694,63.498402607,-87.46006385,542.731629405,225.239616618,1.29824561404,0.0
1493,8626-3704,0.625346059696,0.251235067001,88.6581470165,-55.1118210378,387.579872213,254.89217253,1.22647058824,0.0
1494,8135-3704,2.01283892213,0.439971962423,47.9233227344,-27.555910494,246.805111826,224.041533551,1.21840148699,0.0
1495,8250-3704,0.488880699668,0.134508395786,77.8753994124,-50.3194887693,312.699680518,215.654952081,1.11235955056,0.0
1496,8612-3704,0.303271486454,0.0775332440671,40.1357827982,-171.325878548,1288.53833869,67.0926517587,1.65217391304,0.0
1497,8616-3704,0.366155471609,0.156492643416,55.7108626707,-35.9424919639,306.709265182,186.301916937,1.11859838275,0.0
1498,8141-3704,0.392255497507,0.142892080455,54.8123003704,-29.9520766283,381.589456877,219.54872205,1.34,0.0
1499,8253-3704,0.0731714883171,0.0467902764121,62.3003195399,46.7252396673,112.619808309,8.38658146983,1.11764705882,0.0
1500,8263-3704,0.194389983165,0.0564524643608,27.5559105934,-11.9808306215,274.36102237,76.6773162956,1.09756097561,0.0
1501,8254-3704,0.378018533399,0.224240989222,58.7060703385,-99.4408945212,310.303514384,221.645367417,1.21532364597,0.0
1502,8448-3704,1.81253695666,0.384981987674,44.0295527663,-33.5463258296,244.408945692,221.645367417,1.12460063898,0.0
1503,8548-3704,1.57246920484,0.490360217006,67.0926518083,-41.9329072995,249.201277961,227.635782753,1.21965317919,0.0
1504,8549-3704,1.15377006398,0.432225648352,99.7404153873,-5.69089451913,703.574281166,516.673322695,1.06756756757,0.0
1505,8465-3704,0.711065959633,0.0846246114865,-11.9808306215,-385.782747563,517.571884995,47.9233226848,1.55555555556,0.0
1506,8552-3704,1.28450892534,0.590155877273,25.1597444592,-15.5750798229,225.239616618,202.476038343,1.15610217597,0.0
1507,8555-3704,0.105830847092,0.0558587824514,-52.7156549035,-107.827475991,218.650159749,49.1214057519,1.31428571429,0.0
1508,8485-3704,0.552183686704,0.176423393335,82.6677316809,-58.7060702391,238.418530357,188.099041538,1.19937694704,0.0
1509,8551-3704,1.36410787992,0.146466988381,121.006389829,-28.1549520276,630.790734838,230.63099042,1.36734693878,0.0
1510,8484-3704,0.523819754174,0.264703974679,80.2715655466,-47.6238018683,328.274760391,242.012779558,1.14912280702,0.0
1511,8447-3704,0.966728419938,0.311316017503,46.7252396673,-55.1118210378,255.191693296,196.485623007,1.24018475751,0.0
1512,8486-3704,1.23052057077,0.666366591205,-274.361022321,-307.9073482,328.574281157,76.6773162956,1.91891891892,0.0
1513,8318-3704,1.80418973844,0.218287626279,65.8945687412,-34.7444088968,554.712460076,246.805111826,1.29589041096,0.0
1514,8554-3704,0.565182073233,0.186162367703,46.7252396673,-52.7156549035,309.105431317,189.297124605,1.14845938375,0.0
1515,8464-3704,0.847441385405,0.376451366685,59.3051118721,-4.79233221879,265.9744409,218.051118216,1.23957322987,0.0
1516,8312-3704,0.193438055248,2.14252128891e-11,-9.58466448726,-220.4472843,39.5367412149,2.39616613424,1.0,0.0
1517,8335-3704,1.16436209674,0.203218254516,44.3290735331,-7.18849835302,265.9744409,221.645367417,1.2534562212,0.0
1518,8606-3704,0.185270018447,0.130871421231,6.88897768562,-63.4984025076,247.40415336,44.3290734834,1.08333333333,0.0
1519,7957-3704,0.578680175612,0.198724075423,43.130990466,-27.555910494,277.955271572,210.862619813,1.17730496454,0.0
1520,8313-3704,0.664056298676,0.0182612601185,-23.9616612927,-404.952076636,1439.49680514,53.3146964868,1.75,0.0
1521,7962-3704,0.378842286575,0.187047136467,68.889776409,11.9808307209,291.733226843,220.44728435,1.11111111111,0.0
1522,8330-3704,0.76957090314,0.303180167371,79.0734824795,-22.7635782256,395.666932916,250.399361028,1.28148148148,0.0
1523,8315-3704,0.347840365108,0.0479004723648,22.1645367914,-15.5750798229,92.8514377017,35.34345048,1.15789473684,0.0
1524,8604-3704,0.0859111202029,0.0457000371334,33.546325929,-47.3242811015,38.039137381,21.8650159749,1.0,0.0
1525,8332-3704,0.44932638374,0.149932063348,85.9624601155,-56.3099041049,350.738817899,187.200479237,1.51492537313,0.0
1526,7992-3704,0.440483876494,0.19275222023,76.0782748117,-46.7252395679,243.210862625,172.523961665,1.10324483776,0.0
1527,8603-3704,0.0953428515402,0.0685326867224,331.869009642,52.7156550029,416.932907357,87.4600638997,1.44444444444,0.0
1528,8601-3704,0.129627433188,0.0417909301637,68.5902556422,-67.6916932425,146.465654955,56.9089456881,1.33333333333,0.0
1529,7960-3704,4.88523969548,0.795763155479,59.9041534056,-17.9712459571,239.616613424,221.645367417,1.25342465753,0.0
1530,8655-3704,1.32555140089,0.314233249786,22.7635783249,-58.7060702391,252.795527162,214.456869014,1.14918414918,0.0
1531,8623-3704,0.20890356596,0.122279306939,101.837060755,-33.5463258296,241.713258791,167.731629397,1.20967741935,0.0
1532,8567-3704,0.59745137569,0.161069645146,112.320287592,-148.262779506,530.451277967,237.819488823,1.2480620155,0.0
1533,8077-3704,0.569424603815,0.178334336017,33.8458466958,-31.1501596954,323.781948889,208.166932912,1.3,0.0
1534,8078-3704,0.779546048207,0.353886643753,56.3099042043,-17.9712459571,231.230031954,201.277955276,1.09967141292,0.0
1535,8086-3704,0.28638288132,0.114182498035,35.9424920633,-56.3099041049,342.352236429,188.099041538,1.17543859649,0.0
1536,8566-3704,18.1772759773,0.982258606733,-25.1597443598,-101.837060655,264.776357833,234.824281155,1.49345794393,0.0
1537,8155-3704,0.804882891685,0.0628872659897,112.619808359,20.3674121907,414.536741223,26.3578274766,1.52307692308,0.0
1538,8147-3704,0.619808521817,0.153524156884,47.9233227344,-28.7539935612,334.265175726,191.693290739,1.36966824645,0.0
1539,8146-3704,0.57120462743,0.0695922322274,19.7683706571,-123.402555864,794.928115033,74.2811501614,1.63636363636,0.0
1540,8728-3704,0.161236571041,0.080604866664,225.239616668,55.1118211372,231.230031954,86.2619808326,1.25,0.0
1541,8145-3704,0.217790578315,0.0953118589864,53.3146965365,-69.4888178432,268.670127801,71.2859424936,1.5,0.0
1542,8149-3704,3.82727144105,1.69587913677,67.0926518083,-5.99041528591,261.182108632,225.239616618,1.44916820702,0.0
1543,8713-3704,0.331725326751,0.0945526897384,11.9808307209,-22.7635782256,258.785942498,134.185303517,1.304,0.0
1544,8084-3704,0.197671636388,0.0929082895992,73.0830671439,27.5559105934,245.607028759,149.76038339,1.49630541872,0.0
1545,8726-3704,0.155049081239,0.0572850477358,70.0878594761,33.2468051622,190.195686905,42.5319488827,1.36111111111,0.0
1546,8719-3704,173.024397994,0.00628302549445,122.803514429,111.421725292,43.7300319498,11.9808306712,1.0,0.0
1547,8461-3704,0.524044010476,0.197916515377,94.0495208185,-88.9576676839,433.40654953,216.853035149,1.28169014085,0.0
1548,8718-3704,0.232175034513,0.0743441941511,137.779552768,-34.1453673632,344.748402563,34.7444089464,1.86956521739,0.0
1549,8721-3704,0.160885473848,0.0710458015186,134.185303567,-18.8698082574,271.665335469,48.2228434515,1.5,0.0
1550,8725-3704,0.474332109834,0.214293243029,64.6964856741,19.1693291236,327.076677323,189.297124605,1.52307692308,0.0
1551,8458-3704,1.62582977461,0.619413223856,34.7444089961,-14.3769967557,231.230031954,208.466453679,1.09242144177,0.0
1552,10001-3704,0.688655801614,0.20708024115,56.3099042043,8.38658151952,363.019169337,207.268370612,1.24528301887,0.0
1553,8456-3704,0.633844001354,0.201216589257,29.9520767277,-8.38658142014,310.303514384,242.012779558,1.28169014085,0.0
1554,8715-3704,0.0769782821546,0.0311740788864,76.6773163453,-138.378594203,200.678913742,44.3290734834,1.82857142857,0.0
1555,8455-3704,1.57742527242,0.363752200922,61.1022364727,-39.5367411652,244.408945692,215.654952081,1.10548086867,0.0
1556,8568-3704,0.652630562041,0.233069090748,59.9041534056,-51.5175718364,305.511182115,217.152555915,1.23838630807,0.0
1557,8462-3704,1.19564429236,0.152690930283,41.9329073988,-22.7635782256,252.795527162,193.789936106,1.21900826446,0.0
1558,8449-3704,0.481109258641,0.03883737746,39.5367412646,9.58466458664,536.741214069,27.5559105437,1.35294117647,0.0
1559,8338-3704,0.608872352749,0.221421901754,63.1988818402,-38.3386580981,325.878594256,239.616613424,1.11290322581,0.0
1560,8262-3704,0.815697202332,0.188513348658,47.9233227344,8.98562305308,236.022364222,202.476038343,1.09652509653,0.0
1561,8450-3704,0.52940407987,0.0767719478698,127.595846698,-27.2563897273,425.01996806,75.7787539953,1.2380952381,0.0
1562,8454-3704,1.36975542208,0.262155366162,41.9329073988,-33.5463258296,267.172523967,231.230031954,1.20950704225,0.0
1563,8716-3704,0.33992063834,0.163436963294,103.035143822,-58.7060702391,283.945686907,201.87699681,1.04926108374,0.0
1564,8717-3704,0.57947685519,0.244006885938,70.6869010097,-69.4888178432,308.80591055,213.558306714,1.14912280702,0.0
1565,8239-3704,0.620026669153,0.25761633748,67.0926518083,-41.9329072995,249.201277961,200.079872209,1.20123839009,0.0
1566,8724-3704,0.260427507424,0.136484328685,44.0295527663,1.79712465037,235.722843456,174.920127799,1.13414634146,0.0
1567,8714-3704,1.17279800658,0.242574893317,37.1405751304,-37.140575031,522.364217264,279.752396172,1.2969837587,0.0
1568,8711-3704,1.16994981119,0.219326655752,39.5367412646,-19.1693290242,295.926517578,233.626198088,1.29737609329,0.0
1569,8241-3704,0.918156925676,0.437283929262,96.4456869528,-67.6916932425,281.549520773,225.838658152,1.18768046198,0.0
1570,8712-3704,0.428501691711,0.0238922711119,49.1214058016,-23.3626197591,388.178913746,19.4688498407,1.54054054054,0.0
1571,8720-3704,0.349695369076,0.0460355932362,79.0734824795,-75.4792331788,606.230031962,88.6581469668,1.22857142857,0.0
1572,8591-3704,0.659931234818,0.178274407965,104.832268423,-91.0543130513,1442.49201281,68.8897763593,1.47826086957,0.0
1573,8592-3704,1.76653805489,0.206256467466,49.1214058016,-27.555910494,233.626198088,195.28753994,1.1986970684,0.0
1574,8949-3704,0.0865470184825,0.0246951761123,86.2619808822,35.9424920633,643.370607043,33.5463258793,1.70588235294,0.0
1575,8952-3704,0.552607520091,0.117984995934,40.7348243317,-32.6477635293,373.801916941,157.847444093,1.39545454545,0.0
1576,8600-3704,1.63604219578,0.588598179964,52.7156550029,-57.507987172,285.143769974,244.408945692,1.15536723164,0.0
1577,8934-3704,0.193137160575,0.0366695503507,46.7252396673,-1.19808301743,80.271565497,38.3386581478,1.44444444444,0.0
1578,8333-3704,0.54810357095,0.07360454692,57.2084665046,-58.7060702391,742.811501614,74.5806709281,1.75,0.0
1579,8547-3704,1.16477066021,0.191733782623,38.6381789643,3.59424925104,285.742811508,234.824281155,1.27777777778,0.0
1580,8978-3704,0.88647038415,0.185619524291,10.7827476538,-25.1597443598,389.376996814,203.67412141,1.38372093023,0.0
1581,8979-3704,0.380841799338,0.210201232631,95.8466454192,-77.875399313,328.274760391,212.06070288,1.20430107527,0.0
1582,8595-3704,0.445946659934,0.211436990721,99.4408946205,-69.1892970764,278.853833872,207.268370612,1.1780104712,0.0
1583,8987-3704,0.26497581277,0.108378989108,7.78753998596,-50.9185303029,287.539936109,154.552715658,1.17419354839,0.0
1584,8942-3704,1.13984830454,0.19276842931,97.0447284863,-44.3290734337,286.341853041,227.635782753,1.17027027027,0.0
1585,8943-3704,0.339310494873,3.11848473062e-12,159.345047976,-236.022364173,418.130990424,0.0,1.89795918367,0.0
1586,8948-3704,0.474646990043,0.095840339028,22.4640575582,-107.827475991,470.247603844,104.532747606,1.2,0.0
1587,8939-3704,0.866936663949,0.155496604222,21.5654952578,-26.3578274269,249.201277961,158.746006393,1.19751166407,0.0
1588,8946-3704,0.67926108234,0.177417756924,87.4600639494,-23.9616612927,355.830670934,194.089456873,1.12969283276,0.0
1589,8947-3704,1.19057090947,1.12790839658,-35.0439296635,-57.2084664052,942.292332289,921.924920148,2.0,0.0
1590,8945-3704,1.16128349965,0.0849146467039,124.900159797,55.1118211372,1632.38817895,95.8466453695,1.69444444444,0.0
1591,8980-3704,1.14388212052,0.362858434926,41.9329073988,-8.38658142014,253.993610229,222.843450484,1.1308793456,0.0
1592,8597-3704,2.28337661776,0.282993076855,169.828274814,-32.6477635293,863.218849859,320.187699688,1.37654320988,0.0
1593,8950-3704,0.0649597076065,0.0101116232619,47.9233227344,-18.5702874907,65.295527158,9.58466453695,1.5,0.0
1594,8931-3704,0.138910946454,0.0371692176209,59.9041534056,-32.9472842961,62.8993610237,43.1309904163,1.0,0.0
1595,9029-3704,0.411762411423,0.114417383115,11.3817891873,-169.528753948,334.265175726,37.7396166142,1.53333333333,0.0
1596,9042-3704,1.81095266699,0.122532372038,-18.5702874907,-288.138977592,1316.09424923,129.392971249,1.6,0.0
1597,9026-3704,0.767141726936,0.217031784404,117.412140627,-71.8849839774,331.869009592,234.824281155,1.26962457338,0.0
1598,9049-3704,1.92356596314,0.163319638115,51.5175719358,-10.7827475544,236.022364222,198.881789142,1.220657277,0.0
1599,9002-3704,0.40840323919,0.106114711362,105.431309956,-44.3290734337,390.575079881,146.765175722,1.27272727273,0.0
