Unnamed: 0,galaxy_id,is_AGN,flux_75,flux_25,vmed_75,vmed_25,W80_75,W80_25,mean_gauss,lum_25,lum_75
1263,8714-3702,0.0,0.096943493751,0.0376800749039,59.3051118721,-159.04552711,102.436102239,46.1261980841,1.38888888889,-22.2061,-17.7931
1264,8711-3702,0.0,0.271318474676,0.0769087603629,56.0103834375,-50.0199680025,619.708466467,87.1605431329,1.43333333333,-22.6188,-18.26235
1265,8241-3702,0.0,0.195544999142,0.0436338441087,98.2428115534,-65.8945686418,348.642172532,41.0343450488,1.78620689655,-22.1828,-17.7198
1266,8712-3702,0.0,0.213598399947,0.0832663022963,50.3194888687,1.49760388359,222.244408951,115.31549521,1.18666666667,-18.47725,-15.13935
1267,8720-3702,0.0,0.534423090666,0.047317927353,180.910543185,-49.1214057022,742.811501614,47.9233226848,1.29824561404,-21.6937,-17.3836
1268,8591-3702,0.0,0.619051118662,0.286048789281,53.3146965365,-31.1501596954,609.824281163,383.985623012,1.25174825175,-19.61655,-14.264
1269,8592-3702,0.0,0.771638120752,0.17495971982,45.2276358334,8.38658151952,320.786741221,242.012779558,1.17647058824,-19.2309,-16.2485
1270,8949-3702,0.0,0.23916447386,0.0643225863252,66.4936102748,-6.58945681947,191.094249205,84.7643769987,1.375,-19.2793,-15.43665
1271,8952-3702,0.0,0.238535634966,0.0924538255467,61.1022364727,-56.0103833381,224.041533551,154.552715658,1.09550561798,-19.37185,-15.75255
1272,8600-3702,0.0,0.363526942118,0.171305307111,128.194888231,38.3386581975,386.980830679,257.587859431,1.42268041237,-20.29745,-15.7762
1273,8934-3702,0.0,0.0659597476231,0.0511351141137,165.035942545,120.407348295,103.933706073,76.6773162956,1.07142857143,-17.6099,-13.83715
1274,8333-3702,0.0,0.104758346931,0.046626283544,129.392971299,-38.3386580981,125.798722047,40.734824282,1.21212121212,-17.92145,-14.0874
1275,8547-3702,0.0,0.288434211029,0.0841644969729,81.4696486138,-26.3578274269,284.245207674,125.499201281,1.20555555556,-19.84335,-16.4483
1276,8978-3702,0.0,1.34629901334,0.0696690120895,133.586262033,-20.9664536249,781.150159761,30.2515974447,1.38157894737,-21.8673,-17.67465
1277,8979-3702,0.0,0.432427287025,0.180645759158,100.638977688,-99.4408945212,277.955271572,184.504792336,1.21419518378,-21.8909,-18.81675
1278,8595-3702,0.0,0.346649045643,0.171506136124,138.977635835,-62.3003194405,227.635782753,178.514377001,1.1673414305,-21.7347,-18.94985
1279,8942-3702,0.0,0.0260236184372,0.0223404488488,-13.1789136886,-20.9664536249,27.5559105437,19.1693290739,1.57142857143,-22.7312,-18.36865
1280,8943-3702,0.0,0.63342034035,0.237901431499,280.351437755,71.58546331,339.357028761,209.065495212,1.30102040816,-21.43295,-17.4383
1281,8948-3702,0.0,0.419083221592,0.146748225562,68.2907348755,-25.1597443598,299.52076678,191.693290739,1.18942731278,-20.4282,-16.3339
1282,8939-3702,0.0,0.572376568641,0.234632196216,117.412140627,-31.1501596954,281.549520773,190.495207672,1.15094339623,-20.4897,-17.35515
1283,8946-3702,0.0,0.834677610383,0.198246475194,71.8849840768,-32.9472842961,209.065495212,174.920127799,1.17004048583,-17.4544,-14.95545
1284,8947-3702,0.0,0.617815131674,0.117109173841,50.9185304022,-1.19808301743,291.733226843,108.426517574,1.52173913043,-20.5566,-16.1478
1285,8945-3702,0.0,1.53017270672,0.232706244401,43.130990466,-5.99041528591,377.096645376,247.104632593,1.34179104478,-19.84405,-18.50075
1286,8980-3702,0.0,0.323143487635,0.135790161537,59.9041534056,-17.3722044235,274.36102237,153.953674125,1.24198250729,-21.1519,-17.6912
1287,8597-3702,0.0,0.157500440195,0.0624500870679,26.3578275263,-24.2611820595,209.664536746,98.2428115037,1.08108108108,-18.5717,-15.63775
1288,8950-3702,0.0,4.72987449632,0.0556848230092,262.979233282,124.001597496,209.664536746,20.6669329078,1.25,-19.124,-15.5197
1289,8931-3702,0.0,0.206061915007,0.0332631693044,89.8562300836,-47.9233226351,117.412140578,28.7539936109,1.23076923077,-18.61675,-14.51335
1290,9029-3702,0.0,0.545537462717,0.0856475126492,121.305910595,-37.4400957978,472.643769978,41.9329073492,1.42307692308,-21.0329,-16.9371
1291,9042-3702,0.0,0.405338344815,0.210855809731,305.511182165,115.914536793,323.182907355,147.963258789,1.25,-22.861,-18.3994
1292,9026-3702,0.0,0.570188227551,0.162293446325,34.7444089961,-25.1597443598,343.849840263,219.249201283,1.25605536332,-20.91915,-16.9267
1293,9002-3702,0.0,0.202094612612,0.0991299225441,51.5175719358,-6.28993605269,312.100638984,169.229233231,1.02941176471,-17.9724,-14.01825
1294,8613-3702,0.0,0.249974763832,0.0538779556956,71.8849840768,-146.465654906,126.397763581,23.6621405756,1.18181818182,-22.1923,-17.7523
1295,9041-3702,0.0,0.586839955766,0.371094417034,74.2811502111,-62.3003194405,220.44728435,182.108626202,1.141187926,-20.32845,-18.20525
1296,8553-3702,0.0,1.01264575167,0.298916215713,88.6581470165,-130.591054266,1043.53035146,421.725239626,1.73333333333,-21.91915,-15.9608
1297,7443-3703,0.0,0.384089273281,0.0472977719473,91.0543131507,-22.4640574588,85.662939299,31.7492012786,1.33333333333,-16.36895,-12.3863
1298,7495-3703,0.0,0.660288176969,0.150917361008,82.6677316809,-13.1789136886,224.041533551,186.900958471,1.20146520147,-18.14815,-15.3324
1299,7815-3703,0.0,0.366840351189,0.0819692513323,25.459265226,-282.74760379,1477.53594252,130.591054316,1.5652173913,-22.1685,-17.9459
1300,8341-3703,0.0,0.375578120612,0.0974811680746,40.7348243317,-42.2324280662,380.091853043,202.176517576,1.11290322581,-20.7014,-16.74175
1301,8329-3703,0.0,0.0965978567707,0.041005613891,33.546325929,-238.718051074,89.2571885004,24.5607028759,1.5,-23.19345,-19.1622
1302,8319-3703,0.0,0.805567785955,0.190309979606,126.996805164,-130.591054266,431.309904163,253.993610229,1.42461005199,-21.5972,-18.8851
1303,8243-3703,0.0,0.770989955489,0.0373611726557,-67.3921724757,-516.373801879,1535.94249205,79.0734824298,1.66666666667,-19.66615,-15.19025
1304,8439-3703,0.0,0.27944761772,0.105063027474,105.431309956,-65.8945686418,256.389776363,174.920127799,1.33393501805,-22.79535,-20.0885
1305,8326-3703,0.0,0.126454624087,0.0584526139811,283.346645423,-70.6869009103,581.669329086,50.0199680522,1.4375,-21.6065,-17.02595
1306,8602-3703,0.0,0.229913322493,0.0340243552446,114.41693296,-158.14696481,118.011182111,19.1693290739,1.30769230769,-17.8911,-13.99865
1307,8588-3703,0.0,0.840984742028,0.145365196819,35.9424920633,-40.7348242324,250.399361028,201.277955276,1.16433566434,-18.95115,-16.95605
1308,8615-3703,0.0,0.895752835579,0.202014554936,71.2859425433,-43.7300319001,272.56389777,204.273162944,1.3056768559,-18.9126,-16.25155
1309,7991-3703,0.0,0.0799045604236,0.0131020732886,-32.9472842961,-52.7156549035,123.103035146,11.9808306712,1.3,-18.6713,-15.1236
1310,7977-3703,0.0,1.02853966234,0.232997148954,63.498402607,-34.7444088968,216.853035149,190.495207672,1.26459627329,-19.9767,-17.93185
1311,7975-3703,0.0,0.0665046100199,0.0164559961429,10.7827476538,-101.837060655,125.798722047,16.7731629397,1.4,-22.0204,-17.6622
1312,7990-3703,0.0,14.9139059928,1.41740388137,55.7108626707,-37.140575031,233.626198088,209.664536746,1.55295220244,-20.3367,-19.39085
1313,8459-3703,0.0,0.182462700158,0.0651525482942,77.8753994124,32.3482428619,372.903354641,118.610223645,1.35666666667,-22.55475,-19.27685
1314,8483-3703,0.0,0.56694100107,0.205362146947,90.4552716172,-80.2715654473,422.923322693,271.964856236,1.12432432432,-21.86995,-17.5551
1315,8317-3703,0.0,0.500144239509,0.080780880858,17.9712460565,-45.5271565008,499.600638989,144.968051121,1.21052631579,-20.06205,-16.0239
1316,8261-3703,0.0,0.479822322641,0.0733513253934,49.1214058016,-40.7348242324,1544.32907352,40.734824282,1.47619047619,-22.55725,-18.06325
1317,8479-3703,0.0,0.146823388536,0.0421350357458,13.7779553216,-218.650159699,63.1988817905,32.0487220454,1.625,-18.1116,-14.373
1318,8451-3703,0.0,0.72387336939,0.110259880107,114.117412193,-56.6094248717,520.267571896,53.3146964868,1.53846153846,-21.11535,-17.04015
1319,8082-3703,0.0,0.216964996202,0.0719894072089,188.398562354,17.3722045229,591.853035157,153.953674125,1.51,-19.3621,-15.4039
1320,8143-3703,0.0,0.323742011187,0.0858031953459,44.3290735331,-2.39616608455,376.198083075,190.495207672,1.24897959184,-19.61305,-16.0161
1321,8256-3703,0.0,0.73706437922,0.0790826865397,121.605431362,-159.345047877,1195.68690098,164.736421729,1.66666666667,-21.11535,-17.04015
1322,8249-3703,0.0,0.828439274366,0.13093182829,28.7539936605,7.1884984524,243.210862625,206.070287544,1.2,-19.27195,-16.5276
1323,8274-3703,0.0,0.0351453052369,0.017248674191,49.1214058016,49.1214058016,21.5654952081,11.9808306712,1.04347826087,-21.11535,-17.04015
1324,8258-3703,0.0,0.851636399468,0.097212295619,20.3674121907,-64.9960063415,908.446485643,123.103035146,1.6,-22.3238,-18.0231
1325,8252-3703,0.0,1.35423166493,0.405094925333,52.7156550029,-38.3386580981,234.824281155,203.67412141,1.20325982742,-19.92625,-17.96315
1326,8259-3703,0.0,0.116621888086,0.048647794,28.4544728938,-169.229233181,155.151757192,48.5223642183,1.28947368421,-22.50515,-18.039
1327,8244-3703,0.0,0.261146777603,0.0770532070108,57.5079872714,4.96880492023e-08,319.888178921,146.166134188,1.22047244094,-20.50395,-16.47855
1328,8440-3703,0.0,0.819888796258,0.238773071781,27.5559105934,-3.59424915167,227.036741219,194.089456873,1.31130876747,-20.5238,-17.7302
1329,8453-3703,0.0,0.435235892079,0.134010271354,27.5559105934,-16.77316289,246.805111826,196.485623007,1.22624434389,-18.84045,-15.21455
1330,8611-3703,0.0,0.101837402406,0.0471254367049,22.7635783249,-15.5750798229,98.2428115037,44.3290734834,1.35294117647,-19.98855,-15.8364
1331,8131-3703,0.0,0.22589048748,0.0423506405928,124.60063903,-56.3099041049,646.964856244,94.6485623024,2.0,-23.0742,-18.51085
1332,8083-3703,0.0,0.805075468869,0.159174679018,85.0638978151,-75.4792331788,212.06070288,191.693290739,1.12587412587,-18.928,-16.5993
1333,8138-3703,0.0,0.1238318675,0.0370686817071,215.355431364,-59.3051117727,211.16214058,74.8801916949,1.47222222222,-22.1002,-17.9765
1334,8081-3703,0.0,1.7267226142,0.251769563869,90.1557508504,1.19808311681,218.350638982,190.495207672,1.12053571429,-18.86475,-16.8669
1335,8452-3703,0.0,0.732217707963,0.0803204479355,82.6677316809,-38.3386580981,747.603833882,63.4984025573,1.91358024691,-23.3743,-19.72255
1336,8132-3703,0.0,0.295166579579,0.110862044211,21.5654952578,-20.3674120913,219.249201283,155.750798725,1.14438502674,-18.17625,-15.9162
1337,8133-3703,0.0,0.71809204741,0.075049696276,241.114217307,-2.99520761811,948.881789158,77.8753993627,1.65151515152,-21.30295,-16.89115
1338,8134-3703,0.0,0.0709767911356,0.0453975855655,44.3290735331,-35.9424919639,63.4984025573,34.7444089464,1.23529411765,-21.0358,-16.4894
1339,8137-3703,0.0,0.440456908216,0.138344090365,81.4696486138,-35.0439296635,307.90734825,205.770766778,1.3380952381,-20.4242,-16.49605
1340,8247-3703,0.0,0.4426615888,0.135391364798,118.610223694,-44.3290734337,404.952076686,234.824281155,1.28932038835,-21.08865,-17.12235
1341,8140-3703,0.0,0.0536481033232,0.00891129079462,30.5511182612,-107.827475991,53.3146964868,10.7827476041,1.45454545455,-18.6596,-14.49915
1342,8135-3703,0.0,0.25198595106,0.0406641421757,37.1405751304,-154.552715609,1314.29712463,51.5175718861,1.34482758621,-21.9699,-17.3067
1343,8250-3703,0.0,1.68340081717,0.130975990721,32.0487220951,8.38658151952,268.370607035,221.944888184,1.32535885167,-19.087,-17.88395
1344,8612-3703,0.0,0.846100350038,0.0733098468399,35.6429712965,-30.5511181618,686.202076692,98.5423322705,1.16666666667,-21.6546,-17.1783
1345,8616-3703,0.0,0.290762350521,0.11803078791,148.562300372,-138.977635736,301.916932914,149.76038339,1.36842105263,-22.54885,-19.86355
1346,8141-3703,0.0,0.252387141067,0.0974201912108,80.2715655466,-7.18849835302,330.071884991,60.5031948895,1.15384615385,-21.5989,-16.9192
1347,8253-3703,0.0,0.964716035496,0.19647980639,53.91373807,-50.3194887693,240.814696491,200.079872209,1.17571428571,-19.59675,-17.65615
1348,8263-3703,0.0,0.620505358606,0.155453250603,41.9329073988,-45.5271565008,220.44728435,191.094249205,1.22509225092,-18.88565,-16.55815
1349,8254-3703,0.0,0.249208231961,0.093727842149,35.9424920633,-26.3578274269,243.210862625,130.591054316,1.07619047619,-18.536,-14.6768
1350,8448-3703,0.0,0.443161372059,0.191737959031,148.562300372,-123.402555864,347.444089464,191.393769972,1.29263565891,-23.1404,-20.0711
1351,8548-3703,0.0,0.211908135471,0.0368701307757,114.117412193,12.5798722544,242.312300325,39.5367412149,1.4,-22.65515,-18.28155
1352,8465-3703,0.0,0.478986177381,0.210806717588,124.60063903,-89.8562299842,261.182108632,200.978434509,1.25724637681,-20.00045,-16.5763
1353,8552-3703,0.0,0.334069934873,0.0981193351168,64.6964856741,-26.3578274269,398.662140584,163.837859428,1.46551724138,-18.89955,-14.7688
1354,8325-3703,0.0,0.962110401244,0.218232080073,32.3482428619,-32.3482427625,221.645367417,198.881789142,1.17174959872,-19.37475,-16.78465
1355,8481-3703,0.0,0.411018499841,0.081558377748,83.865814748,-48.2228434018,372.903354641,112.619808309,1.1484375,-19.59805,-15.51085
1356,8485-3703,0.0,0.313645781976,0.0874744932633,33.2468051622,-233.027156505,1110.92252399,113.51837061,1.375,-21.62575,-17.35475
1357,8551-3703,0.0,0.859018044174,0.249389535045,111.721246059,5.09185308494,469.648562311,276.158146971,1.57692307692,-21.25645,-16.9785
1358,8484-3703,0.0,0.275276160568,0.174133961191,97.6437700199,-26.3578274269,255.79073483,173.722044732,1.14809160305,-20.60555,-18.05315
1359,8447-3703,0.0,1.02724426333,0.198624709532,141.37380197,-58.1070287056,297.723642179,194.089456873,1.24458204334,-20.5258,-17.438
1360,8486-3703,0.0,0.0624045091101,0.00762180862664,166.234025612,122.803514429,143.170926521,32.647763579,1.25,-17.3114,-13.5522
1361,8318-3703,0.0,0.607648060611,0.211843754209,80.2715655466,-41.9329072995,259.984025565,189.297124605,1.17955112219,-20.338,-17.1883
1362,8466-3703,0.0,0.896947192367,0.152096524771,8.38658151952,-125.798721998,254.89217253,27.256389777,1.70967741935,-23.02785,-18.736
1363,8554-3703,0.0,0.47504144434,0.142080721958,50.3194888687,4.79233231816,295.626996812,174.021565499,1.34946236559,-20.34305,-15.91915
1364,8464-3703,0.0,0.999460541847,0.00213271434537,89.25718855,-38.3386580981,205.471246011,3.59424920136,1.41935483871,-19.4888,-15.39645
1365,8320-3703,0.0,0.105147624665,0.0592425395394,59.0055911053,34.7444089961,117.112619811,63.1988817905,1.0,-21.1907,-16.8363
1366,8312-3703,0.0,5.26854560939,0.0731246370952,210.862619863,38.6381789643,83.5662939315,18.2707667736,1.2,-18.83245,-14.9206
1367,8550-3703,0.0,0.452189823193,0.154978765421,55.1118211372,-33.8458465964,321.984824288,203.374600643,1.38636363636,-20.5034,-16.217
1368,8335-3703,0.0,0.7141908252,0.135391317813,42.2324281656,-20.0678913246,330.970447292,187.799520771,1.13492063492,-18.36755,-14.47925
1369,8606-3703,0.0,0.579280874711,0.135913795147,69.4888179426,-33.5463258296,299.52076678,148.562300323,1.175,-20.39665,-16.95245
1370,7957-3703,0.0,1.62584051801,0.203730890386,33.546325929,-22.7635782256,214.456869014,193.190894573,1.1694214876,-18.42735,-16.67315
1371,7962-3703,0.0,0.216904612195,0.0447040880056,104.233226889,9.58466458664,395.367412149,61.1022364231,1.41025641026,-21.93315,-17.6473
1372,8330-3703,0.0,0.829376475503,0.0881469174193,8.38658151952,-84.1653354154,1118.41054316,132.388178917,1.51428571429,-21.4036,-17.55885
1373,8315-3703,0.0,0.829739039227,0.131243696101,40.7348243317,-38.3386580981,549.920127808,188.099041538,1.37556561086,-22.9827,-19.7025
1374,8604-3703,0.0,0.0893940291534,0.0589422150884,44.3290735331,10.1837061202,96.4456869031,65.8945686915,1.06666666667,-20.92815,-16.68965
1375,8332-3703,0.0,0.346754385501,0.119358984241,86.2619808822,3.59424925104,333.067092659,156.948881793,1.18539325843,-19.9087,-16.07425
1376,8603-3703,0.0,0.337496284576,0.334036551969,-266.873003151,-273.46246002,311.501597451,141.37380192,2.0,-21.13165,-16.7203
1377,8601-3703,0.0,1.77113321258,0.200996130766,29.9520767277,-16.77316289,208.466453679,191.693290739,1.25757575758,-18.0401,-16.40445
1378,8655-3703,0.0,0.174132753821,0.057523614381,98.2428115534,1.19808311681,193.49041534,76.6773162956,1.21739130435,-19.3118,-15.33235
1379,8623-3703,0.0,0.174068893127,0.0485859240051,275.858626254,-37.140575031,523.262779564,55.710862621,1.96428571429,-22.6464,-17.4687
1380,8156-3703,0.0,0.611374208235,0.113900850564,31.1501597948,-38.6381788649,214.456869014,171.026357831,1.08214285714,-18.8544,-17.07285
1381,8567-3703,0.0,0.323228591129,0.0662659991624,192.591853089,-80.5710862141,344.748402563,80.5710862637,1.26785714286,-21.1736,-16.7957
1382,8077-3703,0.0,0.0608125356335,0.00184955730886,116.513578327,-186.601437654,119.808306712,32.9472843458,1.5,-20.29865,-16.0526
1383,8078-3703,0.0,1.17091152721,0.268528844136,41.9329073988,-5.99041528591,209.664536746,183.306709269,1.27771556551,-18.98585,-17.40475
1384,8086-3703,0.0,0.384698259996,0.189357483853,44.3290735331,-76.6773162459,219.54872205,191.693290739,1.08585858586,-18.2941,-15.19305
1385,8566-3703,0.0,1.35228304287,0.198505155731,58.7060703385,-28.7539935612,244.408945692,203.67412141,1.2404494382,-19.4082,-17.36515
1386,8147-3703,0.0,1.12853623798,0.354161768945,-1.19808301743,-22.7635782256,212.659744414,190.495207672,1.11204188482,-18.62675,-16.7413
1387,8146-3703,0.0,0.160819175252,0.0442048358938,84.1653355148,-150.059904107,267.172523967,55.4113418542,1.375,-21.6412,-17.55895
1388,8728-3703,0.0,0.480409644144,0.0955987861009,191.393770022,56.9089457378,276.158146971,58.406549522,2.0,-23.2755,-18.65335
1389,8145-3703,0.0,0.289139680018,0.141778106902,77.8753994124,-32.3482427625,218.051118216,152.156549524,1.19396551724,-18.679,-14.9095
1390,8149-3703,0.0,0.516861253597,0.11898189778,26.3578275263,7.1884984524,242.012779558,167.731629397,1.08759124088,-18.68185,-15.7105
1391,8713-3703,0.0,0.555472439661,0.18150090406,28.7539936605,-7.18849835302,306.709265182,238.418530357,1.26424870466,-19.81295,-16.29905
1392,8084-3703,0.0,0.184154569072,0.0606001106312,67.6916933419,-8.38658142014,298.921725246,82.6677316312,1.26315789474,-20.1403,-15.9138
1393,8726-3703,0.0,0.659853585036,0.255608613144,81.4696486138,-21.5654951585,240.814696491,196.485623007,1.14108910891,-20.3403,-18.0884
1394,8719-3703,0.0,0.949691862375,0.182721566342,45.5271566002,-46.7252395679,220.44728435,185.702875403,1.12391930836,-19.02525,-17.1944
1395,8461-3703,0.0,0.230042678522,0.0807636218665,-44.3290734337,-129.992012733,504.09345049,107.527955274,1.575,-22.6677,-18.3843
1396,8718-3703,0.0,2.15454279198,0.186507506146,31.1501597948,7.1884984524,238.418530357,215.654952081,1.12802768166,-19.2014,-17.3213
1397,8721-3703,0.0,0.48837914578,0.165653343209,107.527955324,-80.2715654473,327.975239624,207.867412145,1.2441314554,-20.1154,-15.6333
1398,8725-3703,0.0,0.392729883957,0.193358745797,82.6677316809,-79.0734823802,321.385782755,199.780351442,1.1768707483,-20.9112,-18.3562
1399,8458-3703,0.0,0.634639544283,0.311757692387,38.3386581975,-39.5367411652,222.843450484,185.702875403,1.12761904762,-19.7567,-17.5819
1400,10001-3703,0.0,0.801185938799,0.194541520199,97.9432907867,-47.6238018683,236.022364222,188.099041538,1.07142857143,-18.9456,-16.3302
1401,8456-3703,0.0,0.333392819675,0.149042099646,14.3769968551,-9.58466448726,236.022364222,186.900958471,1.16129032258,-18.2185,-15.10245
1402,8715-3703,0.0,0.455378701792,0.081119520457,64.6964856741,-34.7444088968,402.555910552,173.123003199,1.15,-20.98915,-16.71085
1403,8455-3703,0.0,0.188141316548,0.0710010486929,23.9616613921,-21.5654951585,215.654952081,92.2523961681,1.11111111111,-19.88085,-15.6665
1404,8568-3703,0.0,2.10508558835,0.179129631595,21.5654952578,-11.9808306215,232.428115021,202.476038343,1.28215767635,-18.76855,-17.31185
1405,8462-3703,0.0,2.73163919926,0.363892589276,17.9712460565,-35.9424919639,204.872204477,190.495207672,1.28815628816,-18.1451,-16.22605
1406,8255-3703,0.0,0.183827001871,0.076001223643,19.4688498904,-26.3578274269,212.659744414,126.697284348,1.16379310345,-18.4442,-15.5057
1407,8449-3703,0.0,3.36565558111,0.426749896237,26.3578275263,-5.99041528591,218.051118216,198.881789142,1.29852216749,-19.7143,-18.30215
1408,8338-3703,0.0,0.435608843265,0.141429960658,85.0638978151,40.7348243317,297.124600645,126.996805115,1.07547169811,-20.7379,-16.7372
1409,8262-3703,0.0,0.483407209593,0.156656520212,122.204472896,-89.8562299842,450.479233237,228.83386582,1.18225419664,-21.61955,-18.44225
1410,8450-3703,0.0,1.84156803675,0.684446797501,43.130990466,-45.5271565008,215.654952081,196.485623007,1.14575645756,-20.47035,-18.6711
1411,8454-3703,0.0,0.307114048695,0.0205509192404,122.204472896,-25.4592651266,91.3538338678,19.7683706075,1.38461538462,-22.2158,-17.66705
1412,8716-3703,0.0,0.561933717163,0.123894167692,74.2811502111,-75.4792331788,482.827476049,160.543130994,1.31677018634,-21.9548,-17.8566
1413,8717-3703,0.0,1.55174944466,0.165706461826,40.7348243317,11.9808307209,238.418530357,202.476038343,1.34098360656,-20.0066,-18.1709
1414,8239-3703,0.0,0.166412850601,0.0508696178876,56.3099042043,-217.452076632,327.975239624,49.1214057519,1.41666666667,-21.34755,-17.01265
1415,8724-3703,0.0,0.096201045358,0.0343109928417,65.8945687412,-44.3290734337,135.383386584,92.2523961681,1.23076923077,-18.7201,-14.75475
1416,8714-3703,0.0,1.05616606607,0.251335665268,106.629393023,-5.39137375235,226.437699685,195.28753994,1.13725490196,-18.74525,-16.1079
1417,8711-3703,0.0,0.0947443895366,0.0386827324947,64.6964856741,11.9808307209,78.1749201295,20.0678913742,1.06818181818,-16.84035,-13.36565
1418,8241-3703,0.0,1.13273274599,0.5461800623,59.9041534056,-11.9808306215,208.466453679,194.089456873,1.13799621928,-19.7657,-17.93875
1419,8712-3703,0.0,0.368086978039,0.168457620886,85.3634185819,-7.4880191198,322.583865822,193.49041534,1.19047619048,-20.07415,-16.8436
1420,8720-3703,0.0,1.06234073151,0.301235342717,54.8123003704,-95.547124553,1277.75559108,437.000798732,1.59047619048,-22.5505,-18.04545
1421,8591-3703,0.0,0.887024552252,0.215811193827,56.3099042043,-11.9808306215,210.862619813,182.108626202,1.0875,-17.71115,-15.77715
1422,8592-3703,0.0,0.828173275098,0.26517758462,59.9041534056,-53.9137379707,228.83386582,192.891373806,1.13770913771,-19.831,-16.9927
1423,8949-3703,0.0,0.108309880172,0.0372665503522,55.7108626707,-2.39616608455,79.6725239634,39.8362619817,1.38235294118,-17.8665,-14.20545
1424,8600-3703,0.0,0.655441977415,0.190554223183,116.513578327,-14.3769967557,349.241214065,219.249201283,1.22391304348,-21.62065,-17.50175
1425,8934-3703,0.0,0.470839454483,0.0455648684667,59.3051118721,-131.489616567,345.946485631,73.9816293946,1.1875,-20.4382,-16.2636
1426,8333-3703,0.0,0.0857978663723,0.0495679827064,22.1645367914,-61.1022363734,110.223642175,52.4161341864,1.18181818182,-22.4439,-17.81285
1427,8547-3703,0.0,0.399039324275,0.103074023713,56.3099042043,-16.77316289,269.568690102,154.552715658,1.20512820513,-21.64185,-18.42365
1428,8978-3703,0.0,0.997633237705,0.268531163657,76.3777955785,-79.3730031469,400.159744418,271.964856236,1.34,-21.0351,-16.7612
1429,8979-3703,0.0,0.609232474009,0.185244945986,117.412140627,-68.2907347761,262.380191699,188.099041538,1.23692307692,-19.9555,-16.18095
1430,8987-3703,0.0,0.698549865017,0.189349641372,80.2715655466,-15.5750798229,288.138977642,191.693290739,1.39211136891,-21.0069,-18.00355
1431,8942-3703,0.0,3.16187847041,0.371576230769,21.5654952578,4.79233231816,204.872204477,191.693290739,1.27409638554,-18.47225,-17.26945
1432,8943-3703,0.0,0.814763831619,0.213961901067,81.4696486138,-179.712460018,603.833865828,335.463258793,1.95412844037,-22.35475,-18.00285
1433,8948-3703,0.0,1.54770318381,0.19916285234,14.3769968551,-75.4792331788,227.635782753,196.485623007,1.1821086262,-17.35545,-14.9583
1434,8939-3703,0.0,1.8425981308,0.472230381449,419.329073541,334.265175776,215.654952081,194.089456873,1.5668202765,-19.01335,-17.21085
1435,8946-3703,0.0,0.731203900648,0.279377777144,119.808306762,-88.6581469171,410.343450488,274.960063904,1.26535626536,-21.197,-17.15815
1436,8947-3703,0.0,42.5775115853,0.0482074981293,-10.7827475544,-41.3338657659,92.8514377017,17.9712460068,1.63636363636,-20.53915,-16.16075
1437,8945-3703,0.0,0.545542419233,0.132120601537,68.5902556422,-42.2324280662,304.612619815,188.099041538,1.08333333333,-20.16665,-16.67865
1438,8980-3703,0.0,0.32398895448,0.148696850187,44.0295527663,13.178913788,213.258785947,167.731629397,1.02863436123,-18.75595,-16.81255
1439,8597-3703,0.0,0.680621757469,0.264767996892,63.498402607,-27.555910494,497.204472854,271.964856236,1.18210361068,-21.94305,-17.74585
1440,8950-3703,0.0,80.8619989801,0.0179958247339,-3.89376991845,-71.5854632107,74.8801916949,17.0726837064,1.14285714286,-18.3211,-14.1195
1441,8931-3703,0.0,0.555438553171,0.228697915928,56.0103834375,-20.3674120913,222.843450484,187.200479237,1.14102564103,-18.5757,-16.5288
1442,9029-3703,0.0,0.996641319871,0.0521736932644,-8.68610218692,-88.3586261503,332.468051125,54.2132587871,1.57692307692,-21.3552,-17.09945
1443,9042-3703,0.0,0.455292097275,0.313508405687,21.8650160246,-167.43210858,1672.82348246,679.01357829,1.75,-21.94685,-17.5854
1444,9026-3703,0.0,0.665334388274,0.27119748489,43.130990466,-35.9424919639,233.626198088,185.702875403,1.24188129899,-20.4901,-18.17905
1445,9049-3703,0.0,1.27994500666,0.327204072319,204.273162993,-32.9472842961,1497.00479236,573.88178915,1.50549450549,-22.21665,-16.9788
1446,9002-3703,0.0,0.108375499878,0.0282462627969,85.3634185819,-88.3586261503,265.375399367,36.2420127803,1.54,-22.1079,-17.5982
1447,8613-3703,0.0,0.417152099984,0.123535312243,371.405750857,79.0734824795,336.66134186,195.28753994,1.54054054054,-21.23805,-17.2003
1448,9041-3703,0.0,0.466701575725,0.0610436218469,46.7252396673,-43.1309903666,480.431309915,63.4984025573,1.30769230769,-21.24625,-16.8676
1449,7443-3704,0.0,1.31661357452,0.235851681774,39.5367412646,-28.7539935612,267.771565501,231.829073487,1.28403361345,-17.6078,-15.8501
1450,7495-3704,0.0,0.772713389989,0.240640100308,75.4792332782,13.178913788,346.246006397,239.616613424,1.67123287671,-20.64585,-16.61775
1451,7815-3704,0.0,0.459519231494,0.12991333636,103.933706122,-45.227635734,526.857028765,184.804313103,1.20779220779,-21.29835,-17.7493
1452,8341-3704,0.0,2.05899544157,0.542147704182,115.015974493,-102.735622956,1324.78035147,541.234025571,1.88888888889,-20.85295,-16.3139
1453,8329-3704,0.0,0.178587944652,0.0529075234312,30.5511182612,3.59424925104,134.185303517,43.1309904163,1.125,-17.92145,-14.0874
