,galaxy_id,is_AGN,flux_75,flux_25,vmed_75,vmed_25,W80_75,W80_25,mean_gauss
1243,8726-3702,0.0,0.496807393221,0.496807393221,78.3460749031,78.3460749031,172.523961665,172.523961665,1.35714285714
1244,8719-3702,0.0,0.387234210598,0.387234210598,4.97779409326,4.97779409326,199.575416181,199.575416181,1.0959752322
1245,8461-3702,0.0,54.2683917955,54.2683917955,-29.3530350947,-29.3530350947,444.988019179,444.988019179,1.66666666667
1246,8718-3702,0.0,0.3923333319,0.3923333319,3.93021963495,3.93021963495,391.082204989,391.082204989,1.31216931217
1247,8721-3702,0.0,0.296558017887,0.296558017887,-12.8567400907,-12.8567400907,247.0769458,247.0769458,1.29411764706
1248,8725-3702,0.0,0.0318552949556,0.0318552949556,108.226837113,108.226837113,17.172523962,17.172523962,1.0
1249,8458-3702,0.0,36.171943591,36.171943591,7.85742816488,7.85742816488,209.116524676,209.116524676,1.57685185185
1250,8456-3702,0.0,0.860412898045,0.860412898045,74.8552316807,74.8552316807,789.611621423,789.611621423,1.60416666667
1251,8455-3702,0.0,0.269440752371,0.269440752371,17.7070300189,17.7070300189,290.259539116,290.259539116,1.25095057034
1252,8568-3702,0.0,9.38208417827,9.38208417827,-25.9584664046,-25.9584664046,174.977179374,174.977179374,1.19047619048
1253,8462-3702,0.0,2.20480636245,2.20480636245,53.2398163448,53.2398163448,248.864317098,248.864317098,1.96875
1254,8255-3702,0.0,0.535841620088,0.535841620088,16.9044783086,16.9044783086,200.199003632,200.199003632,1.15028248588
1255,8449-3702,0.0,0.183078665753,0.183078665753,45.0857575755,45.0857575755,207.331427615,207.331427615,1.31578947368
1256,8338-3702,0.0,0.363525651927,0.363525651927,10.8516927163,10.8516927163,185.687265201,185.687265201,1.09446254072
1257,8262-3702,0.0,2.09946373275,2.09946373275,23.0869246073,23.0869246073,210.163738024,210.163738024,1.20738636364
1258,8450-3702,0.0,6.45023345322,6.45023345322,-34.2263189218,-34.2263189218,220.706329337,220.706329337,1.2972972973
1259,8454-3702,0.0,0.509821572792,0.509821572792,47.3026290973,47.3026290973,222.941285915,222.941285915,1.20481927711
1260,8717-3702,0.0,0.148556338072,0.148556338072,-27.3715900222,-27.3715900222,227.174981573,227.174981573,1.15384615385
1261,8239-3702,0.0,0.904299088494,0.904299088494,2.60668207169,2.60668207169,191.600416083,191.600416083,1.04392764858
1262,8724-3702,0.0,1.51169329788,1.51169329788,21.3754908948,21.3754908948,403.653713539,403.653713539,1.18502202643
1263,8714-3702,0.0,16.6479029621,16.6479029621,-74.9467518156,-74.9467518156,72.6837060719,72.6837060719,1.38888888889
1264,8711-3702,0.0,0.296404127113,0.296404127113,7.70766778149,7.70766778149,548.302715667,548.302715667,1.43333333333
1265,8241-3702,0.0,2.588247351,2.588247351,61.874793485,61.874793485,295.653850398,295.653850398,1.78620689655
1266,8712-3702,0.0,0.740071918413,0.740071918413,25.8306709768,25.8306709768,201.845047928,201.845047928,1.18666666667
1267,8720-3702,0.0,2.35679047763,2.35679047763,24.8024214392,24.8024214392,412.329746099,412.329746099,1.29824561404
1268,8591-3702,0.0,0.570887854187,0.570887854187,15.9269644594,15.9269644594,487.913045432,487.913045432,1.25174825175
1269,8592-3702,0.0,1.49123934524,1.49123934524,26.2521143145,26.2521143145,282.517383957,282.517383957,1.17647058824
1270,8949-3702,0.0,0.195708255464,0.195708255464,19.0195687402,19.0195687402,279.003594255,279.003594255,1.375
1271,8952-3702,0.0,0.185663385567,0.185663385567,5.28368099176,5.28368099176,203.411620064,203.411620064,1.09550561798
1272,8600-3702,0.0,0.306658830032,0.306658830032,67.3767333603,67.3767333603,379.915845995,379.915845995,1.42268041237
1273,8934-3702,0.0,0.0563968558754,0.0563968558754,120.065038847,120.065038847,86.3475581945,86.3475581945,1.07142857143
1274,8333-3702,0.0,4.25047405129,4.25047405129,-10.3470809845,-10.3470809845,244.772001167,244.772001167,1.21212121212
1275,8547-3702,0.0,4.75632305167,4.75632305167,18.8831203909,18.8831203909,214.563365287,214.563365287,1.20555555556
1276,8978-3702,0.0,5.85608726821,5.85608726821,48.1282579959,48.1282579959,407.34824282,407.34824282,1.38157894737
1277,8979-3702,0.0,1.3250076734,1.3250076734,5.56068470341,5.56068470341,256.385220914,256.385220914,1.21419518378
1278,8595-3702,0.0,1.04623855271,1.04623855271,30.7443313874,30.7443313874,237.914074328,237.914074328,1.1673414305
1279,8942-3702,0.0,0.0282208773535,0.0282208773535,-7.70196252465,-7.70196252465,29.4386125063,29.4386125063,1.57142857143
1280,8943-3702,0.0,0.723168906121,0.723168906121,171.387005335,171.387005335,280.125268964,280.125268964,1.30102040816
1281,8948-3702,0.0,0.525652008894,0.525652008894,20.1967601239,20.1967601239,287.165205281,287.165205281,1.18942731278
1282,8939-3702,0.0,0.590523622827,0.590523622827,43.2509726599,43.2509726599,261.542055214,261.542055214,1.15094339623
1283,8946-3702,0.0,6.20109103306,6.20109103306,13.5960601191,13.5960601191,204.411403298,204.411403298,1.17004048583
1284,8947-3702,0.0,3.09959282258,3.09959282258,31.0668148858,31.0668148858,211.216835676,211.216835676,1.52173913043
1285,8945-3702,0.0,3.42142058789,3.42142058789,21.7496781771,21.7496781771,336.605908166,336.605908166,1.34179104478
1286,8980-3702,0.0,0.419617955897,0.419617955897,26.081884196,26.081884196,234.429577404,234.429577404,1.24198250729
1287,8597-3702,0.0,0.314518951666,0.314518951666,-6.92945336554,-6.92945336554,153.791771008,153.791771008,1.08108108108
1288,8950-3702,0.0,4.68601686521,4.68601686521,199.480830725,199.480830725,169.828274764,169.828274764,1.25
1289,8931-3702,0.0,21.1195429675,21.1195429675,11.3357090694,11.3357090694,88.7503072027,88.7503072027,1.23076923077
1290,9029-3702,0.0,1.42862565629,1.42862565629,36.0807324172,36.0807324172,213.857827481,213.857827481,1.42307692308
1291,9042-3702,0.0,0.294723515512,0.294723515512,213.658147019,213.658147019,227.635782753,227.635782753,1.25
1292,9026-3702,0.0,3.8993811979,3.8993811979,3.65228787713,3.65228787713,307.322816372,307.322816372,1.25605536332
1293,9002-3702,0.0,0.167509371777,0.167509371777,23.7678538371,23.7678538371,260.054501039,260.054501039,1.02941176471
1294,8613-3702,0.0,3.33776046779,3.33776046779,-37.0316583885,-37.0316583885,92.3613128106,92.3613128106,1.18181818182
1295,9041-3702,0.0,1.22003748357,1.22003748357,6.56087557985,6.56087557985,215.804274995,215.804274995,1.141187926
1296,8553-3702,0.0,0.658498370845,0.658498370845,-31.2300318999,-31.2300318999,732.002129941,732.002129941,1.73333333333
1297,7443-3703,0.0,0.523749129552,0.523749129552,-11.9142704511,-11.9142704511,290.268903095,290.268903095,1.33333333333
1298,7495-3703,0.0,0.795692482027,0.795692482027,32.8309869549,32.8309869549,212.306463509,212.306463509,1.20146520147
1299,7815-3703,0.0,0.367913485252,0.367913485252,-111.734268601,-111.734268601,672.020419517,672.020419517,1.5652173913
1300,8341-3703,0.0,0.830270212218,0.830270212218,2.03867365583,2.03867365583,304.82518294,304.82518294,1.11290322581
1301,8329-3703,0.0,3.73862906593,3.73862906593,-133.406549474,-133.406549474,87.6397763597,87.6397763597,1.5
1302,8319-3703,0.0,0.730975763925,0.730975763925,-1.474244279,-1.474244279,398.681347288,398.681347288,1.42461005199
1303,8243-3703,0.0,0.432616869351,0.432616869351,-320.74395249,-320.74395249,902.070972179,902.070972179,1.66666666667
1304,8439-3703,0.0,0.195889743983,0.195889743983,19.0049711577,19.0049711577,241.359672904,241.359672904,1.33393501805
1305,8326-3703,0.0,0.131819212494,0.131819212494,69.1144169841,69.1144169841,357.478035152,357.478035152,1.4375
1306,8602-3703,0.0,10.2405300912,10.2405300912,-39.1681002215,-39.1681002215,203.075079877,203.075079877,1.30769230769
1307,8588-3703,0.0,0.636965277887,0.636965277887,-0.929980512901,-0.929980512901,221.846444295,221.846444295,1.16433566434
1308,8615-3703,0.0,0.764367268384,0.764367268384,16.7452600358,16.7452600358,249.359976009,249.359976009,1.3056768559
1309,7991-3703,0.0,0.0496354438002,0.0496354438002,-32.2284344558,-32.2284344558,70.2076677332,70.2076677332,1.3
1310,7977-3703,0.0,0.937644934622,0.937644934622,12.5835930093,12.5835930093,208.573611419,208.573611419,1.26459627329
1311,7975-3703,0.0,27.5273462937,27.5273462937,-51.6506921772,-51.6506921772,183.626198087,183.626198087,1.4
1312,7990-3703,0.0,24.2868257539,24.2868257539,9.56445325092,9.56445325092,226.243446292,226.243446292,1.55295220244
1313,8459-3703,0.0,0.168686844736,0.168686844736,51.8690096355,51.8690096355,381.865015983,381.865015983,1.35666666667
1314,8483-3703,0.0,0.533622026258,0.533622026258,8.78162512543,8.78162512543,354.516017623,354.516017623,1.12432432432
1315,8317-3703,0.0,0.521116102296,0.521116102296,-16.8632443236,-16.8632443236,365.685579772,365.685579772,1.21052631579
1316,8261-3703,0.0,0.313936049487,0.313936049487,3.30899137792,3.30899137792,767.229575553,767.229575553,1.47619047619
1317,8479-3703,0.0,0.0955849342646,0.0955849342646,-110.523162892,-110.523162892,221.34584665,221.34584665,1.625
1318,8451-3703,0.0,9.88963760013,9.88963760013,48.1537233243,48.1537233243,510.798107654,510.798107654,1.53846153846
1319,8082-3703,0.0,0.204581137197,0.204581137197,67.9193291247,67.9193291247,393.726038347,393.726038347,1.51
1320,8143-3703,0.0,0.259038027543,0.259038027543,16.8856360936,16.8856360936,330.392188832,330.392188832,1.24897959184
1321,8256-3703,0.0,0.734729490342,0.734729490342,-47.302094378,-47.302094378,705.449059298,705.449059298,1.66666666667
1322,8249-3703,0.0,0.777293446218,0.777293446218,18.1038909675,18.1038909675,220.17771566,220.17771566,1.2
1323,8274-3703,0.0,0.038692579813,0.038692579813,60.1125156782,60.1125156782,33.5463258793,33.5463258793,1.04347826087
1324,8258-3703,0.0,4.3146344496,4.3146344496,-50.7188497917,-50.7188497917,512.766240693,512.766240693,1.6
1325,8252-3703,0.0,1.46176385867,1.46176385867,4.61313676834,4.61313676834,237.81546841,237.81546841,1.20325982742
1326,8259-3703,0.0,0.871705102853,0.871705102853,-36.2893054833,-36.2893054833,228.266352788,228.266352788,1.28947368421
1327,8244-3703,0.0,0.34956705368,0.34956705368,26.3138034766,26.3138034766,276.244622783,276.244622783,1.22047244094
1328,8440-3703,0.0,1.47479215988,1.47479215988,12.3340140393,12.3340140393,217.889749975,217.889749975,1.31130876747
1329,8453-3703,0.0,1.56249750735,1.56249750735,4.93870445759,4.93870445759,270.815563882,270.815563882,1.22624434389
1330,8611-3703,0.0,0.06211227795,0.06211227795,5.35613611445,5.35613611445,67.7269310295,67.7269310295,1.35294117647
1331,8131-3703,0.0,0.166147719147,0.166147719147,31.1154327494,31.1154327494,372.412835124,372.412835124,2.0
1332,8083-3703,0.0,0.602075737796,0.602075737796,4.8090887247,4.8090887247,207.488996631,207.488996631,1.12587412587
1333,8138-3703,0.0,0.105822393412,0.105822393412,71.2193823729,71.2193823729,182.175186372,182.175186372,1.47222222222
1334,8081-3703,0.0,1.1060909102,1.1060909102,41.4461861528,41.4461861528,221.12655466,221.12655466,1.12053571429
1335,8452-3703,0.0,1.19671784205,1.19671784205,20.5301148295,20.5301148295,513.933262347,513.933262347,1.91358024691
1336,8132-3703,0.0,0.420693101315,0.420693101315,7.49923122649,7.49923122649,189.969845044,189.969845044,1.14438502674
1337,8133-3703,0.0,2.44343285545,2.44343285545,88.7307581115,88.7307581115,599.949172247,599.949172247,1.65151515152
1338,8134-3703,0.0,5.51514807203,5.51514807203,-17.4779176353,-17.4779176353,84.8524713418,84.8524713418,1.23529411765
1339,8137-3703,0.0,0.677057130967,0.677057130967,18.4019854449,18.4019854449,263.686672758,263.686672758,1.3380952381
1340,8247-3703,0.0,1.21222842774,1.21222842774,36.1634976776,36.1634976776,342.709916568,342.709916568,1.28932038835
1341,8140-3703,0.0,0.0356814571396,0.0356814571396,-10.5649142695,-10.5649142695,43.2399070587,43.2399070587,1.45454545455
1342,8135-3703,0.0,2.46686574324,2.46686574324,-132.698027936,-132.698027936,532.031508219,532.031508219,1.34482758621
1343,8250-3703,0.0,2.95588429149,2.95588429149,28.2524038597,28.2524038597,235.821728302,235.821728302,1.32535885167
1344,8612-3703,0.0,0.490953813975,0.490953813975,11.809675997,11.809675997,376.825650396,376.825650396,1.16666666667
1345,8616-3703,0.0,0.60327138251,0.60327138251,6.3753949858,6.3753949858,278.64889861,278.64889861,1.36842105263
1346,8141-3703,0.0,0.202738183909,0.202738183909,37.4631359561,37.4631359561,265.744040311,265.744040311,1.15384615385
1347,8253-3703,0.0,0.750343881486,0.750343881486,4.12996353677,4.12996353677,218.306138754,218.306138754,1.17571428571
1348,8263-3703,0.0,0.407546478958,0.407546478958,-1.75512532908,-1.75512532908,240.571543101,240.571543101,1.22509225092
1349,8254-3703,0.0,0.173846643294,0.173846643294,-3.02373340542,-3.02373340542,192.412140579,192.412140579,1.07619047619
1350,8448-3703,0.0,0.421392264917,0.421392264917,5.00130029499,5.00130029499,290.182220082,290.182220082,1.29263565891
1351,8548-3703,0.0,0.172288323132,0.172288323132,26.3578275263,26.3578275263,199.181309909,199.181309909,1.4
1352,8465-3703,0.0,0.754636534471,0.754636534471,20.2675719351,20.2675719351,274.415283379,274.415283379,1.25724637681
1353,8552-3703,0.0,0.486416406571,0.486416406571,21.6481216762,21.6481216762,314.14564284,314.14564284,1.46551724138
1354,8325-3703,0.0,1.54359794056,1.54359794056,1.54423873813,1.54423873813,221.229980671,221.229980671,1.17174959872
1355,8481-3703,0.0,1.84932128164,1.84932128164,18.6826078776,18.6826078776,232.830596051,232.830596051,1.1484375
1356,8485-3703,0.0,0.594122616979,0.594122616979,-115.465255544,-115.465255544,489.716453685,489.716453685,1.375
1357,8551-3703,0.0,0.638723814929,0.638723814929,44.7207545358,44.7207545358,412.405535767,412.405535767,1.57692307692
1358,8484-3703,0.0,0.319292194208,0.319292194208,37.0728971556,37.0728971556,230.231324542,230.231324542,1.14809160305
1359,8447-3703,0.0,1.17812810935,1.17812810935,30.4157311654,30.4157311654,263.611657886,263.611657886,1.24458204334
1360,8486-3703,0.0,0.0349205823994,0.0349205823994,129.093450532,129.093450532,83.5662939315,83.5662939315,1.25
1361,8318-3703,0.0,1.04744885503,1.04744885503,19.8863863209,19.8863863209,232.785149751,232.785149751,1.17955112219
1362,8466-3703,0.0,0.936602714433,0.936602714433,-66.0878078462,-66.0878078462,321.859218805,321.859218805,1.70967741935
1363,8554-3703,0.0,0.333032150124,0.333032150124,18.8859116238,18.8859116238,285.37565702,285.37565702,1.34946236559
1364,8464-3703,0.0,4.31576081341,4.31576081341,35.7879006998,35.7879006998,232.466762862,232.466762862,1.41935483871
1365,8320-3703,0.0,1.78298705631,1.78298705631,62.0607029264,62.0607029264,86.0223642191,86.0223642191,1.0
1366,8312-3703,0.0,10.021807109,10.021807109,115.375399413,115.375399413,56.1900958479,56.1900958479,1.2
1367,8550-3703,0.0,0.338989895344,0.338989895344,12.6016555829,12.6016555829,303.850203318,303.850203318,1.38636363636
1368,8335-3703,0.0,0.545755153102,0.545755153102,11.1916172719,11.1916172719,304.807546028,304.807546028,1.13492063492
1369,8606-3703,0.0,0.427767138393,0.427767138393,14.7963259286,14.7963259286,273.946685309,273.946685309,1.175
1370,7957-3703,0.0,1.06942924983,1.06942924983,4.45073012134,4.45073012134,199.198637556,199.198637556,1.1694214876
1371,7962-3703,0.0,0.539368658967,0.539368658967,35.5124109622,35.5124109622,289.106660119,289.106660119,1.41025641026
1372,8330-3703,0.0,0.484573176199,0.484573176199,-68.3591966656,-68.3591966656,593.615928813,593.615928813,1.51428571429
1373,8315-3703,0.0,0.66242981235,0.66242981235,4.69475089188,4.69475089188,446.825350941,446.825350941,1.37556561086
1374,8604-3703,0.0,0.0748186396761,0.0748186396761,34.1054313603,34.1054313603,84.3450479252,84.3450479252,1.06666666667
1375,8332-3703,0.0,2.16653403381,2.16653403381,36.9655742329,36.9655742329,271.446584347,271.446584347,1.18539325843
1376,8603-3703,0.0,0.335766418273,0.335766418273,-270.167731586,-270.167731586,226.437699685,226.437699685,2.0
1377,8601-3703,0.0,1.63103061278,1.63103061278,9.02711510735,9.02711510735,198.770279246,198.770279246,1.25757575758
1378,8655-3703,0.0,0.174540157335,0.174540157335,54.4085984673,54.4085984673,133.716488404,133.716488404,1.21739130435
1379,8623-3703,0.0,3.12643588886,3.12643588886,78.5172296269,78.5172296269,288.352921047,288.352921047,1.96428571429
1380,8156-3703,0.0,0.435128144389,0.435128144389,-6.29849378888,-6.29849378888,189.074623464,189.074623464,1.08214285714
1381,8567-3703,0.0,3.15046882247,3.15046882247,18.9339913783,18.9339913783,235.01683022,235.01683022,1.26785714286
1382,8077-3703,0.0,0.0355682047458,0.0355682047458,-62.3003194405,-62.3003194405,102.436102239,102.436102239,1.5
1383,8078-3703,0.0,7.39419073989,7.39419073989,16.8013373952,16.8013373952,200.670193093,200.670193093,1.27771556551
1384,8086-3703,0.0,0.303492838925,0.303492838925,-13.4754089931,-13.4754089931,216.783449516,216.783449516,1.08585858586
1385,8566-3703,0.0,1.18925382751,1.18925382751,11.9942923284,11.9942923284,228.508094918,228.508094918,1.2404494382
1386,8147-3703,0.0,1.5575494353,1.5575494353,-12.4287004173,-12.4287004173,206.71386515,206.71386515,1.11204188482
1387,8146-3703,0.0,5.2049408859,5.2049408859,-9.23522359269,-9.23522359269,338.83286742,338.83286742,1.375
1388,8728-3703,0.0,0.32681337744,0.32681337744,162.040734878,162.040734878,242.911341858,242.911341858,2.0
1389,8145-3703,0.0,0.255142065391,0.255142065391,20.2408904875,20.2408904875,187.316672638,187.316672638,1.19396551724
1390,8149-3703,0.0,0.363975517407,0.363975517407,13.4412677443,13.4412677443,213.381217793,213.381217793,1.08759124088
1391,8713-3703,0.0,0.813400275192,0.813400275192,9.18116510808,9.18116510808,274.541045214,274.541045214,1.26424870466
1392,8084-3703,0.0,0.155286985607,0.155286985607,25.8029258952,25.8029258952,244.938624522,244.938624522,1.26315789474
1393,8726-3703,0.0,0.702903554726,0.702903554726,28.3032297343,28.3032297343,219.738517387,219.738517387,1.14108910891
1394,8719-3703,0.0,0.869621785627,0.869621785627,1.4397713436,1.4397713436,203.767344012,203.767344012,1.12391930836
1395,8461-3703,0.0,0.214282745231,0.214282745231,-92.9113418054,-92.9113418054,450.53913739,450.53913739,1.575
1396,8718-3703,0.0,2.07364894448,2.07364894448,17.3286755533,17.3286755533,225.024044579,225.024044579,1.12802768166
1397,8721-3703,0.0,1.53455789985,1.53455789985,12.4195653652,12.4195653652,319.927552543,319.927552543,1.2441314554
1398,8725-3703,0.0,0.318108252338,0.318108252338,-8.22153936498,-8.22153936498,289.449126302,289.449126302,1.1768707483
1399,8458-3703,0.0,0.713730411832,0.713730411832,-0.0536284304592,-0.0536284304592,226.095390238,226.095390238,1.12761904762
1400,10001-3703,0.0,0.660630706267,0.660630706267,24.1089340614,24.1089340614,213.207041496,213.207041496,1.07142857143
1401,8456-3703,0.0,0.46561073736,0.46561073736,-1.5942233864,-1.5942233864,256.177213239,256.177213239,1.16129032258
1402,8715-3703,0.0,0.512125698766,0.512125698766,8.30005329801,8.30005329801,304.692492019,304.692492019,1.15
1403,8455-3703,0.0,1.95392017062,1.95392017062,4.07348247789,4.07348247789,179.179978705,179.179978705,1.11111111111
1404,8568-3703,0.0,4.27533034412,4.27533034412,6.91341990587,6.91341990587,217.346850853,217.346850853,1.28215767635
1405,8462-3703,0.0,2.28416660581,2.28416660581,-8.75083378121,-8.75083378121,201.520790183,201.520790183,1.28815628816
1406,8255-3703,0.0,3.24449409364,3.24449409364,-5.51531337998,-5.51531337998,171.036686134,171.036686134,1.16379310345
1407,8449-3703,0.0,4.43943252158,4.43943252158,11.1285982337,11.1285982337,214.971513563,214.971513563,1.29852216749
1408,8338-3703,0.0,0.50113788226,0.50113788226,35.1286997912,35.1286997912,214.773343787,214.773343787,1.07547169811
1409,8262-3703,0.0,0.439288657411,0.439288657411,18.1522514119,18.1522514119,401.24290345,401.24290345,1.18225419664
1410,8450-3703,0.0,1.49519224878,1.49519224878,0.389045473697,0.389045473697,207.742519722,207.742519722,1.14575645756
1411,8454-3703,0.0,8.43183119285,8.43183119285,21.0355739012,21.0355739012,162.962337187,162.962337187,1.38461538462
1412,8716-3703,0.0,0.91049456077,0.91049456077,-5.72996244523,-5.72996244523,425.565058648,425.565058648,1.31677018634
1413,8717-3703,0.0,1.22396449144,1.22396449144,22.783219031,22.783219031,230.554391667,230.554391667,1.34098360656
1414,8239-3703,0.0,0.137685778252,0.137685778252,-62.4001596961,-62.4001596961,233.57627796,233.57627796,1.41666666667
1415,8724-3703,0.0,0.07773534135,0.07773534135,-40.6426639964,-40.6426639964,240.722536255,240.722536255,1.23076923077
1416,8714-3703,0.0,0.760033026523,0.760033026523,45.228991131,45.228991131,210.788530211,210.788530211,1.13725490196
1417,8711-3703,0.0,1.5761177134,1.5761177134,30.2515974944,30.2515974944,50.1833430159,50.1833430159,1.06818181818
1418,8241-3703,0.0,1.02244758049,1.02244758049,23.3309125562,23.3309125562,202.633442451,202.633442451,1.13799621928
1419,8712-3703,0.0,0.422113510086,0.422113510086,31.8205157966,31.8205157966,267.286627117,267.286627117,1.19047619048
1420,8720-3703,0.0,1.53461627,1.53461627,-12.2889091245,-12.2889091245,789.183021469,789.183021469,1.59047619048
1421,8591-3703,0.0,0.777848892942,0.777848892942,21.6942891875,21.6942891875,199.483825883,199.483825883,1.0875
1422,8592-3703,0.0,0.604467891158,0.604467891158,-0.678451108011,-0.678451108011,213.547127689,213.547127689,1.13770913771
1423,8949-3703,0.0,1.55602597084,1.55602597084,8.21039283318,8.21039283318,103.739898518,103.739898518,1.38235294118
1424,8600-3703,0.0,0.610257069714,0.610257069714,45.2041950778,45.2041950778,304.50583415,304.50583415,1.22391304348
1425,8934-3703,0.0,11.4770966685,11.4770966685,-23.2502994716,-23.2502994716,195.175219653,195.175219653,1.1875
1426,8333-3703,0.0,0.593561881342,0.593561881342,-9.18984165833,-9.18984165833,124.001597447,124.001597447,1.18181818182
1427,8547-3703,0.0,0.308422181175,0.308422181175,19.6959590432,19.6959590432,272.188673952,272.188673952,1.20512820513
1428,8978-3703,0.0,7.16323217837,7.16323217837,7.02675723834,7.02675723834,357.657747612,357.657747612,1.34
1429,8979-3703,0.0,0.467491865473,0.467491865473,25.1560580497,25.1560580497,240.799950853,240.799950853,1.23692307692
1430,8987-3703,0.0,0.734305522625,0.734305522625,31.2029755216,31.2029755216,255.85883932,255.85883932,1.39211136891
1431,8942-3703,0.0,6.91099509974,6.91099509974,12.7554948727,12.7554948727,202.47002387,202.47002387,1.27409638554
1432,8943-3703,0.0,0.773806364828,0.773806364828,-31.3260250997,-31.3260250997,477.892253139,477.892253139,1.95412844037
1433,8948-3703,0.0,3.48176750327,3.48176750327,-33.7606793496,-33.7606793496,218.816666501,218.816666501,1.1821086262
1434,8939-3703,0.0,3.6436373143,3.6436373143,339.481254014,339.481254014,214.017939964,214.017939964,1.5668202765
1435,8946-3703,0.0,0.810144766986,0.810144766986,14.5300688932,14.5300688932,362.244978068,362.244978068,1.26535626536
1436,8947-3703,0.0,22.2750413624,22.2750413624,-79.9448155199,-79.9448155199,67.9639848984,67.9639848984,1.63636363636
1437,8945-3703,0.0,1.0871060798,1.0871060798,7.43625019776,7.43625019776,266.407082008,266.407082008,1.08333333333
1438,8980-3703,0.0,1.1578925072,1.1578925072,27.0360375445,27.0360375445,197.541202802,197.541202802,1.02863436123
1439,8597-3703,0.0,1.35649540491,1.35649540491,24.7610103772,24.7610103772,413.265306131,413.265306131,1.18210361068
1440,8950-3703,0.0,79.1293464855,79.1293464855,-44.1579187098,-44.1579187098,141.544956644,141.544956644,1.14285714286
1441,8931-3703,0.0,0.824303425976,0.824303425976,20.8691734752,20.8691734752,216.909355293,216.909355293,1.14102564103
1442,9029-3703,0.0,1.53346798542,1.53346798542,-50.2734086513,-50.2734086513,190.172646846,190.172646846,1.57692307692
1443,9042-3703,0.0,0.363789094899,0.363789094899,-87.0107826998,-87.0107826998,1165.58506392,1165.58506392,1.75
1444,9026-3703,0.0,1.17724716603,1.17724716603,4.90905485662,4.90905485662,231.593615953,231.593615953,1.24188129899
1445,9049-3703,0.0,0.787021503929,0.787021503929,91.6204403143,91.6204403143,1027.40231017,1027.40231017,1.50549450549
1446,9002-3703,0.0,0.549300354823,0.549300354823,2.27635787721,2.27635787721,251.477635788,251.477635788,1.54
1447,8613-3703,0.0,0.341853979507,0.341853979507,172.944909819,172.944909819,390.024609282,390.024609282,1.54054054054
1448,9041-3703,0.0,0.273121030564,0.273121030564,6.63553703681,6.63553703681,374.170557885,374.170557885,1.30769230769
1449,7443-3704,0.0,1.36451819734,1.36451819734,6.62469465611,6.62469465611,267.555105115,267.555105115,1.28403361345
1450,7495-3704,0.0,0.549877030241,0.549877030241,35.2860081909,35.2860081909,333.657928144,333.657928144,1.67123287671
1451,7815-3704,0.0,2.24536691189,2.24536691189,20.5152276341,20.5152276341,385.300402481,385.300402481,1.20779220779
1452,8341-3704,0.0,13.5166480627,13.5166480627,-27.7422789712,-27.7422789712,914.097444109,914.097444109,1.88888888889
1453,8329-3704,0.0,25.2831497356,25.2831497356,11.6813099541,11.6813099541,96.1461661363,96.1461661363,1.125
1454,8319-3704,0.0,2.37436593599,2.37436593599,23.4924699019,23.4924699019,260.487843733,260.487843733,1.17196531792
1455,8243-3704,0.0,,,,,,,
1456,8439-3704,0.0,1.41341647725,1.41341647725,-49.6520015081,-49.6520015081,74.2992515108,74.2992515108,1.99055712937
1457,8326-3704,0.0,0.609662346252,0.609662346252,-69.289137332,-69.289137332,95.1810436655,95.1810436655,1.0
1458,8602-3704,0.0,0.0761723450784,0.0761723450784,-27.1202439242,-27.1202439242,88.7670636093,88.7670636093,1.45454545455
1459,8588-3704,0.0,1.42656005096,1.42656005096,57.1205831659,57.1205831659,240.312505984,240.312505984,1.34131736527
1460,8615-3704,0.0,1.12726276626,1.12726276626,35.1936901463,35.1936901463,410.443290744,410.443290744,1.66666666667
1461,7991-3704,0.0,3.7730482599,3.7730482599,20.4538717935,20.4538717935,350.836599593,350.836599593,1.39518900344
1462,7977-3704,0.0,0.629688195881,0.629688195881,4.22968575462,4.22968575462,314.002030256,314.002030256,1.16748768473
1463,7975-3704,0.0,0.374314858547,0.374314858547,4.69688754552,4.69688754552,425.633451895,425.633451895,1.26624737945
1464,7990-3704,0.0,0.392747506338,0.392747506338,27.5210149701,27.5210149701,236.045627971,236.045627971,1.21359223301
1465,8459-3704,0.0,0.657432704087,0.657432704087,23.0630990917,23.0630990917,240.331973702,240.331973702,1.2354368932
1466,8483-3704,0.0,0.215673051826,0.215673051826,-12.1183155636,-12.1183155636,269.136594569,269.136594569,1.14754098361
1467,8618-3704,0.0,0.537375125147,0.537375125147,-27.0603397708,-27.0603397708,546.500145234,546.500145234,1.44090909091
1468,8317-3704,0.0,0.149076191116,0.149076191116,50.8686102744,50.8686102744,112.919329076,112.919329076,1.04166666667
1469,8261-3704,0.0,13.8860144063,13.8860144063,66.4936102748,66.4936102748,504.906435429,504.906435429,1.92857142857
1470,8451-3704,0.0,0.741198901616,0.741198901616,-9.86895538454,-9.86895538454,230.966047549,230.966047549,1.40677966102
1471,8482-3704,0.0,2.80848619132,2.80848619132,57.3013215553,57.3013215553,296.637563259,296.637563259,1.25572979493
1472,8082-3704,0.0,0.600382093457,0.600382093457,8.9183150156,8.9183150156,303.397709738,303.397709738,1.24438202247
1473,8143-3704,0.0,0.805696493274,0.805696493274,51.8784403295,51.8784403295,565.798337131,565.798337131,1.78313253012
1474,8256-3704,0.0,0.322930951304,0.322930951304,7.89391184706,7.89391184706,404.548983318,404.548983318,1.51401869159
